episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,24.386524822695037,106.5,11.461666666666666,25,122,-132.37986273047937,141,19,0,1,0,0,300.0,-10.745312781073153,-4.890800000605669,-63.74374994880054,-53.0,53,1,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,24.27672955974843,125.0,12.866666666666667,29,138,-139.8827042902834,159,21,0,2,0,0,300.0,-12.062500206520781,-5.787912492944447,-70.0322915908182,-52.0,52,1,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,27.958823529411763,88.5,15.843333333333334,34,140,-135.56623768850335,170,30,0,1,0,0,300.0,-14.853125242050737,-6.1349875052423215,-60.57812494121026,-54.0,54,1,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,23.090225563909776,82.0,10.236666666666666,25,116,-102.92344181842708,133,17,0,1,0,0,300.0,-9.5968751948094,-3.113024994242734,-44.21354162937496,-46.0,46,2,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,29.30167597765363,117.5,17.483333333333334,37,144,-147.1177877475238,179,35,0,2,0,0,300.0,-16.39062527474016,-6.964662494134243,-69.76249997864943,-54.0,54,1,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,21.307692307692307,92.5,12.926666666666666,29,151,-125.95016262781057,182,31,0,1,0,0,300.0,-12.118750224355608,-5.197037497262502,-58.634374906192534,-50.0,50,1,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,24.838565022421523,116.5,18.463333333333335,42,161,-140.9857420400156,223,62,0,2,0,0,300.0,-17.309375338139944,-7.822199990544322,-64.85416671133135,-51.0,51,1,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,22.144736842105264,91.5,16.83,45,168,-119.22072090169742,228,60,0,1,0,0,300.0,-15.778125120676123,-7.121762501619372,-46.320833279401995,-50.0,50,0,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,20.957286432160803,52.0,13.901666666666667,40,153,-97.37802095070437,199,46,0,1,0,0,300.0,-13.032812691293657,-4.533749993419767,-32.81145826599095,-47.0,47,1,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,20.729166666666668,54.0,16.583333333333332,45,164,-109.18832111397138,240,76,0,2,0,0,300.0,-15.546875333297066,-6.926862504252497,-38.71458327642176,-48.0,48,2,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,34.96629213483146,141.0,20.746666666666666,54,107,-156.18992078784137,178,71,0,3,0,0,300.0,-19.449999997392297,-13.959712531908734,-70.78020825854037,-52.0,52,1,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,32.796380090497735,133.0,24.16,56,137,-157.81941277277443,221,84,0,1,0,0,300.0,-22.650000220281072,-15.753787493563872,-67.41562505892944,-52.0,52,1,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,32.408203125,159.5,27.655,55,135,-188.33048332684112,256,121,0,1,0,0,300.0,-25.926562470267527,-20.18933748923155,-88.21458336734213,-54.0,54,1,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,34.231155778894475,145.5,22.706666666666667,48,120,-170.74255428196335,199,79,0,1,0,0,300.0,-21.28750016982667,-15.316512509839958,-81.13854160229675,-53.0,53,1,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,33.705357142857146,150.5,25.166666666666668,48,134,-181.49795441217796,224,90,0,2,0,0,300.0,-23.59375018638093,-16.91878751670084,-87.98541670909617,-53.0,53,1,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,26.674863387978142,119.0,16.27166666666667,32,136,-151.52991701692952,183,47,0,3,0,0,300.0,-15.254687730339356,-8.808562498494572,-76.46666678809561,-51.0,51,1,183,0,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
17,dqn,3002,left_heavy,left_heavy,37.97549019607843,145.5,25.825,54,142,-178.58690041801233,204,62,12,15,0,0,300.0,-24.210937884636223,-18.288462517520376,-84.08750001585577,-52.0,52,1,216,12,84ea70c2a31d25ed012050691e3b4dea349598680443377414e6db3344541e93
18,dqn,3003,left_heavy,left_heavy,30.811627906976746,136.0,22.083333333333332,48,152,-166.83400883108774,215,63,2,5,0,0,300.0,-20.703125350060873,-12.644424990773409,-82.48645849025343,-51.0,51,1,217,2,cfc06d724c0e15a1dc8f8e55a6bf9862f026619493244c328ba61184d50f8b70
19,dqn,3004,left_heavy,left_heavy,23.38858695652174,110.0,14.345,36,136,-125.65264198664146,184,48,0,1,0,0,300.0,-13.448437706800178,-6.218787507182422,-55.98541677265894,-50.0,50,2,184,0,9c737ff351f8aa9fbaf3bf7d1ba4db0aa502f11584f8afd6626ebd8bcbb0015f
