episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,16.138297872340427,69.0,7.585,19,135,-98.57388343740688,141,6,0,1,0,0,300.0,-7.110937662888318,-2.2358625016357094,-47.22708327288274,-42.0,42,5,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,24.4874213836478,124.0,12.978333333333333,27,136,-125.2003877256895,159,23,0,2,0,0,300.0,-12.167187680723146,-5.061325000798387,-58.97187504416797,-49.0,49,3,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,20.485294117647058,92.5,11.608333333333333,23,152,-113.11744185449277,170,18,0,1,0,0,300.0,-10.882812764844857,-4.039837498270935,-49.194791591377,-49.0,49,3,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,13.364661654135338,53.0,5.925,14,126,-74.20548760543535,133,7,0,1,0,0,300.0,-5.55468763189856,-1.2757999999630554,-28.374999973573722,-39.0,39,7,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,22.575418994413408,109.5,13.47,29,151,-122.71439192329785,179,28,0,2,0,0,300.0,-12.628125303075649,-4.888349994572492,-56.19791662564967,-49.0,49,4,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,18.057692307692307,78.5,10.955,33,166,-102.71056680804547,182,16,0,1,0,0,300.0,-10.27031274070032,-3.173587507260526,-46.26666656008456,-43.0,43,6,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,26.300448430493272,115.0,19.55,42,165,-141.87423785311327,223,58,0,2,0,0,300.0,-18.328125360654667,-8.25236249075897,-65.29375000169966,-50.0,50,3,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,26.892543859649123,117.0,20.438333333333333,55,159,-151.03294609067297,228,69,0,1,0,0,300.0,-19.160937765380368,-9.166799991501467,-73.70520833379123,-49.0,49,5,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,14.665829145728644,44.5,9.728333333333333,25,186,-76.87382527284862,199,13,0,1,0,0,300.0,-9.120312736718915,-2.2503875068628987,-27.503125029266812,-38.0,38,6,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,21.3875,91.5,17.11,38,170,-125.68923353232745,240,70,0,2,0,0,300.0,-16.040625263820402,-6.046525000280963,-55.602083268226124,-48.0,48,5,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,19.278089887640448,152.5,11.438333333333333,34,146,-130.179283515906,178,32,0,3,0,0,300.0,-10.723437725449912,-4.51313750062327,-67.94270828983281,-47.0,47,6,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
