#{"t_start": 1789711133.5131352, "env_id": "None"}
r,l,t
-70.149747,300,429.278139
-60.960809,300,430.780397
-85.322363,300,432.485108
-87.431376,300,433.757101
-78.455217,300,434.768856
-88.170151,300,435.962117
-76.40073,300,437.457795
-62.771822,300,439.004898
-41.726617,300,440.948744
-60.81636,300,442.475646
-79.275392,300,443.580241
-91.520826,300,444.777498
-100.310288,300,446.491884
-38.672946,300,447.779463
-42.076463,300,449.078021
-56.588734,300,450.689732
-91.521767,300,452.558217
-53.754671,300,453.983479
-61.326538,300,455.583955
-95.633034,300,457.242954
-24.956738,300,458.278005
-56.936468,300,459.820863
-87.368972,300,461.707195
-64.841768,300,463.305188
-95.924714,300,465.196095
-73.653526,300,466.891232
-22.830725,300,468.221302
-93.27123,300,470.207218
-73.93465,300,472.072604
-78.165592,300,473.841884
-54.06425,300,475.373897
-65.533959,300,476.891734
-98.037289,300,478.77232
-22.050125,300,480.019068
-150.106113,300,482.455527
-66.911592,300,484.056213
-103.641334,300,485.894812
-39.393684,300,487.309343
-114.488842,300,489.198897
-57.856805,300,490.69576
-58.499084,300,492.107866
-41.190142,300,493.439107
-58.667822,300,494.921901
-32.398434,300,496.756838
-36.781996,300,498.713727
-61.606159,300,500.69024
-86.012467,300,503.121983
-90.049871,300,506.134644
-44.959005,300,508.159709
-103.669559,300,510.885704
-48.561009,300,513.217816
-109.383155,300,515.812372
-62.19048,300,518.038091
-46.303576,300,519.914673
-68.362618,300,522.389677
-74.307151,300,525.560006
-54.504242,300,527.142047
-47.853084,300,528.629988
-66.659463,300,530.218116
-60.480509,300,531.862386
-73.854246,300,533.598977
-98.22908,300,535.434421
-42.446405,300,536.83839
-41.142901,300,538.464334
-31.26183,300,539.852376
-123.583655,300,542.17428
-80.277709,300,543.989126
-52.119438,300,545.552126
-68.849588,300,547.274048
-65.394805,300,548.946737
-49.713267,300,550.525806
-35.714725,300,552.247302
-69.07373,300,553.984356
-26.396421,300,555.390535
-37.32268,300,557.019695
-125.181688,300,559.288687
-154.695005,300,561.607266
-66.801789,300,563.159191
-51.607392,300,564.537782
-80.262272,300,566.242356
-42.128588,300,567.697307
-44.607071,300,569.233292
-72.031188,300,570.833091
-40.761421,300,572.161539
-27.399509,300,573.452897
-39.760342,300,574.91113
-92.328746,300,576.787356
-28.192134,300,578.151173
-22.984792,300,579.394825
-118.512655,300,581.484295
-58.708038,300,583.167006
-94.964843,300,585.013512
-17.841029,300,586.115434
-62.724438,300,587.686149
-76.213343,300,589.323462
-59.606188,300,590.834143
-30.585125,300,592.187056
-120.086917,300,594.498953
-46.541801,300,595.975212
-65.566168,300,597.664369
-32.02825,300,598.972589
-53.893247,300,600.570836
-112.195906,300,602.54988
-23.854025,300,603.884517
-60.849526,300,605.366582
-39.815125,300,606.764718
-51.961755,300,608.264606
-65.045159,300,609.868512
-49.806842,300,611.450686
-81.191546,300,613.251977
-43.915996,300,614.732778
-92.683963,300,616.41838
-65.787401,300,617.966094
-117.067417,300,620.01838
-59.133084,300,621.648861
-60.930117,300,623.198689
-92.884547,300,625.202278
-75.894376,300,626.898149
-80.161285,300,628.597895
-91.68538,300,630.513159
-28.7701,300,631.745106
-100.499934,300,633.761816
-23.773029,300,634.987706
-76.84873,300,636.77427
-82.255626,300,638.509339
-52.492413,300,640.042616
-72.433542,300,641.780122
-31.864342,300,643.105821
-42.147409,300,644.511042
-69.749188,300,646.185735
-54.788113,300,647.731489
-97.608155,300,649.611381
-66.348889,300,651.323242
-47.478126,300,652.883233
-48.648434,300,654.397398
-52.706226,300,655.930607
-79.928296,300,657.851979
-133.697438,300,660.132308
-44.808755,300,661.63184
-106.291463,300,663.666859
-101.791655,300,665.577604
-72.000818,300,667.248048
-104.125142,300,669.067724
-116.122689,300,671.062435
-82.011847,300,672.817271
-16.449633,300,674.020619
-24.268429,300,675.238017
-54.414584,300,676.834296
-71.475455,300,678.493019
-38.65415,300,679.948084
-50.398601,300,681.426241
-68.92508,300,683.162421
-67.931368,300,684.574606
-40.070325,300,685.435884
-94.012647,300,686.392533
-25.153517,300,686.960222
-90.923476,300,687.899184
-25.813138,300,688.47706
-87.393713,300,689.329569
-60.607576,300,690.149527
-78.608334,300,691.128223
-72.105059,300,691.966019
-53.806813,300,692.679934
-90.311413,300,693.680344
-81.561417,300,694.447771
-112.382406,300,695.2652
-66.457168,300,696.106389
-75.739022,300,696.882996
-114.447742,300,697.881625
-59.830892,300,698.547264
-53.272792,300,699.259258
-57.982017,300,700.145101
-63.156718,300,701.136972
-62.914117,300,702.04531
-57.511459,300,702.94484
-66.583993,300,703.83775
-60.659305,300,704.907282
-129.71773,300,706.125139
-103.29253,300,707.255676
-24.515013,300,707.939481
-27.486659,300,708.556061
-100.699859,300,709.345636
