episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,23.00709219858156,85.0,10.813333333333333,28,126,-79.82967530660757,141,15,0,1,0,0,300.0,-10.137500234763138,-4.548425003089506,-54.54375006875489,-10.599999999999994,53,1,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,27.31446540880503,104.5,14.476666666666667,36,131,-86.19703767866088,159,28,0,2,0,0,300.0,-13.571875220863149,-7.078287501709564,-55.14687495608814,-10.399999999999995,52,2,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,20.976470588235294,118.0,11.886666666666667,29,143,-83.78302514094614,170,27,0,1,0,0,300.0,-11.143750190036371,-4.351775002109207,-58.08749994880054,-10.199999999999996,51,1,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,21.353383458646615,68.0,9.466666666666667,25,110,-62.46788771841678,133,23,0,1,0,0,300.0,-8.875000251806341,-2.983512501907536,-41.209374964702874,-9.399999999999999,47,2,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,26.977653631284916,111.0,16.096666666666668,42,142,-90.3347294069165,179,37,0,2,0,0,300.0,-15.09062526829075,-6.943062497329815,-57.70104164129589,-10.599999999999994,53,1,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,19.20054945054945,89.5,11.648333333333333,25,157,-90.18516706376765,182,25,0,1,0,0,300.0,-10.920312715927139,-5.548187493457956,-63.51666685438249,-10.199999999999996,51,1,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,27.97085201793722,130.5,20.791666666666668,41,161,-116.09359583043624,223,62,0,2,0,0,300.0,-19.492187684983946,-10.621200017576482,-74.98020812787581,-10.999999999999993,55,1,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,24.57894736842105,89.0,18.68,47,173,-91.46847523718532,228,55,0,1,0,0,300.0,-17.512500178767368,-7.830975007917003,-55.72500005050097,-10.399999999999995,52,3,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,18.683417085427134,97.0,12.393333333333333,33,158,-82.49868777699301,199,41,0,1,0,0,300.0,-11.618750176858157,-4.683062500529922,-55.99687509960495,-10.199999999999996,51,2,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,21.4625,96.5,17.17,44,174,-100.25621690757764,240,66,0,2,0,0,300.0,-16.096875218558125,-7.833299993520631,-65.52604169549886,-10.799999999999994,54,1,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,23.837078651685392,134.5,14.143333333333333,35,126,-90.55569615786446,178,52,0,3,0,0,300.0,-13.259375257533975,-6.666112494315167,-60.6302084060153,-9.999999999999996,50,3,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,29.380090497737555,140.0,21.643333333333334,56,147,-122.46227105180517,221,74,0,1,0,0,300.0,-20.29062522458844,-12.313312512796987,-79.85833331441972,-9.999999999999996,50,1,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,25.44921875,97.5,21.716666666666665,57,156,-92.16291695204346,256,100,0,1,0,0,300.0,-20.35937526775524,-11.202500015052633,-50.201041669235565,-10.399999999999995,52,3,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,24.00502512562814,102.5,15.923333333333334,34,136,-86.78802939523524,199,63,0,1,0,0,300.0,-14.928125232108869,-7.518237509164466,-53.941666653961875,-10.399999999999995,52,1,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,30.825892857142858,172.5,23.016666666666666,57,142,-130.2562751137353,224,82,0,2,0,0,300.0,-21.578125193016604,-14.353149986446798,-83.92499993427191,-10.399999999999995,52,1,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,38.42090395480226,127.5,22.671666666666667,45,118,-124.53218771804968,177,59,6,9,0,0,300.0,-21.2546877625864,-16.53062495152844,-76.14687500393484,-10.599999999999994,53,1,183,6,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
17,dqn,3002,left_heavy,left_heavy,38.6865671641791,138.5,25.923333333333332,56,137,-131.91334609322,201,64,15,17,0,0,300.0,-24.303125175996684,-19.6268875086469,-77.58333340857644,-10.399999999999995,52,2,216,15,84ea70c2a31d25ed012050691e3b4dea349598680443377414e6db3344541e93
18,dqn,3003,left_heavy,left_heavy,36.25615763546798,120.0,24.536666666666665,56,135,-127.0245544367419,203,68,14,17,0,0,300.0,-23.003125311923213,-17.673512464896337,-75.74791665992234,-10.599999999999994,53,1,217,14,cfc06d724c0e15a1dc8f8e55a6bf9862f026619493244c328ba61184d50f8b70
19,dqn,3004,left_heavy,left_heavy,30.071428571428573,115.5,18.245,44,123,-104.65321279582052,182,59,2,5,0,0,300.0,-17.10468783543911,-12.317274986248968,-65.63124997413252,-9.599999999999998,48,2,184,2,9c737ff351f8aa9fbaf3bf7d1ba4db0aa502f11584f8afd6626ebd8bcbb0015f
20,dqn,3005,left_heavy,left_heavy,37.65561224489796,129.0,24.61,50,128,-131.72741678964374,196,68,31,34,0,0,300.0,-23.071875179070048,-18.798250031024512,-79.0572915795492,-10.799999999999994,54,1,227,31,48c2dfa194a8178ad606ea80635deb78ac5a229782e451fb70216b8437a4ef28
21,dqn,3001,heavy,heavy,46.748051948051945,162.0,59.995,123,169,-196.72995414590818,385,216,0,2,0,0,300.0,-56.245312601095065,-42.61797500125897,-87.26666654355358,-10.599999999999994,53,1,385,0,35e39fa41f6d5cbb2c472eef4ab4d1d4e3589b60ecc40f28445a39ae5bcfbbba
22,dqn,3002,heavy,heavy,49.23206278026906,161.5,73.195,129,178,-222.54579573669463,446,268,1,9,0,0,300.0,-68.61562487797346,-49.94371254923668,-93.38645830948371,-10.599999999999994,53,1,447,1,964e389756d50f20c35f5d53a365f3ed70222f6b9e7099ea164edf1b9d6da672
23,dqn,3003,heavy,heavy,45.180089485458616,159.5,67.32833333333333,141,165,-215.302641737621,447,282,14,24,0,0,300.0,-63.12031255592592,-49.67816248018849,-91.30416670150589,-11.199999999999992,56,1,461,14,2e8bf5d6334d32e2f211ff2138f6d1d2fa790c9393e24f25e7058c1aafa1fc64
24,dqn,3004,heavy,heavy,47.693548387096776,166.5,64.07,126,162,-216.2592751579999,403,241,10,17,0,0,300.0,-60.06562504800968,-48.27802499513406,-96.71562511485536,-11.199999999999992,56,2,413,10,52e5ead81c222369d1a2e31a0f82b5437989b5853e2a6fb64e52e0078a20ef3c
25,dqn,3005,heavy,heavy,44.77803738317757,167.0,63.89666666666667,138,158,-207.80412067063577,428,270,6,17,0,0,300.0,-59.868749834480695,-46.69578751530851,-90.03958332084585,-11.199999999999992,56,1,434,6,72a9e65b29d431b475b47482dad2f92405164fad6275910045c75afe96f08027
26,dqn,3001,low,low,23.120689655172413,45.5,2.235,6,29,-30.22100004417152,29,0,0,0,0,0,300.0,-2.09531254961621,-0.5756875006554764,-20.949999993899837,-6.600000000000003,33,7,29,0,01e3ea711ee1d89a908b4dbe2b0da8470449f67e8493276613e6c3242f72bcec
27,dqn,3002,low,low,18.19148936170213,73.0,2.85,7,41,-44.27177928413292,47,6,0,0,0,0,300.0,-2.6718750587897375,-0.9363624997393347,-33.663541725603864,-7.0000000000000036,35,5,47,0,24155043323033ebd3d0fcdd8bbbd6d9996f80594bb75d47bb6bf4ca55d51cd1
