episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,11.372340425531915,83.0,5.345,14,134,-35.04660872907989,141,7,0,1,0,0,300.0,-20.04375040065497,-0.4418166677016416,-7.561041660723277,-7.0000000000000036,35,3,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,14.5125786163522,125.5,7.691666666666666,19,153,-48.47305061751761,159,6,0,2,0,0,300.0,-28.84375063283369,-0.959091667130269,-11.870208317553624,-6.800000000000003,34,2,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,10.282352941176471,54.0,5.826666666666667,13,162,-35.16079206150098,170,8,0,1,0,0,300.0,-21.85000038938597,-0.4109999999178398,-6.09979167219717,-6.800000000000003,34,3,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,8.507518796992482,50.0,3.7716666666666665,11,127,-25.12266698164749,133,6,0,1,0,0,300.0,-14.143750317394733,-0.22454166651587,-4.554374997736889,-6.200000000000003,31,3,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,12.120111731843576,94.0,7.2316666666666665,17,174,-43.97249209773215,179,5,0,2,0,0,300.0,-27.118750446476042,-0.6956166673167905,-9.15812498393935,-7.0000000000000036,35,5,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,12.14010989010989,80.5,7.366666666666666,16,172,-43.13331319986243,182,10,0,1,0,0,300.0,-27.62500070920214,-0.6799791658842876,-7.828333324776033,-7.0000000000000036,35,6,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,14.878923766816143,102.5,11.06,23,201,-63.0717883755402,223,22,0,2,0,0,300.0,-41.47500085039064,-1.3044958281046997,-11.892291697044856,-8.400000000000002,42,4,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,18.410087719298247,110.5,13.991666666666667,32,198,-75.26951761567395,228,30,0,1,0,0,300.0,-52.4687509490177,-1.8399333362736805,-12.160833330382598,-8.8,44,5,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,11.49748743718593,61.5,7.626666666666667,23,183,-44.88278807336102,199,16,0,1,0,0,300.0,-28.600000584032387,-0.6423708327776696,-7.440416656550952,-8.200000000000003,41,5,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,12.904166666666667,62.5,10.323333333333334,35,215,-56.56932158128112,240,25,0,2,0,0,300.0,-38.71250074217096,-0.9884874989300452,-8.068333340180107,-8.8,44,6,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
