episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,6.7695035460992905,47.5,3.1816666666666666,13,139,-23.580804436346796,141,2,0,1,0,0,300.0,-11.931250263005495,-0.18788750017556602,-4.461666673165746,-7.0000000000000036,35,3,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,7.69811320754717,43.0,4.08,12,155,-26.170916969068625,159,4,0,2,0,0,300.0,-15.30000030528754,-0.24091666708263804,-4.429999996698463,-6.200000000000003,31,5,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,6.2,40.5,3.513333333333333,10,168,-24.42949609912467,170,2,0,1,0,0,300.0,-13.17500026570633,-0.18470416683703664,-3.8697916665812966,-7.200000000000004,36,3,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,5.7593984962406015,47.0,2.5533333333333332,7,130,-20.37482519632831,133,3,0,1,0,0,300.0,-9.575000191573054,-0.13774166667062673,-3.6620833380846305,-7.0000000000000036,35,3,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,8.23463687150838,46.0,4.915,12,174,-31.328067041362374,179,5,0,2,0,0,300.0,-18.431250375695527,-0.30806666748758277,-4.988749998179265,-7.600000000000004,38,3,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,8.79945054945055,60.0,5.34,14,174,-33.7819545279628,182,8,0,1,0,0,300.0,-20.02500035846606,-0.40716250083860356,-6.749791668658142,-6.600000000000003,33,5,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,9.295964125560538,66.5,6.91,16,212,-41.215129685961436,223,11,0,2,0,0,300.0,-25.912500517442822,-0.48075416691208367,-7.421875001606539,-7.400000000000004,37,2,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,10.403508771929825,59.5,7.906666666666666,22,219,-44.783571376190174,228,9,0,1,0,0,300.0,-29.650000545661896,-0.6337791658515928,-7.49979166467674,-7.0000000000000036,35,5,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,7.532663316582915,64.0,4.996666666666667,13,192,-32.7943044186708,199,7,0,1,0,0,300.0,-18.737500249408185,-0.3605541672463008,-6.696250002016308,-7.0000000000000036,35,8,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,8.7,55.5,6.96,19,226,-39.8092797031488,240,14,0,2,0,0,300.0,-26.100000539328903,-0.5215708335024827,-6.587708330317407,-6.600000000000003,33,7,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
