episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,20.918439716312058,114.0,9.831666666666667,26,126,-114.41290020768714,141,15,0,1,0,0,300.0,-9.217187699396163,-4.295712509199076,-65.89999999909196,-35.0,35,7,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,30.72641509433962,177.5,16.285,41,127,-151.7264918200162,159,32,0,2,0,0,300.0,-15.267187612946145,-11.408262500721316,-88.05104170634877,-37.0,37,6,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,23.0,171.0,13.033333333333333,28,143,-133.5083376733375,170,27,0,1,0,0,300.0,-12.21875018416904,-6.011462507957914,-77.27812498121057,-38.0,38,6,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,19.76691729323308,119.0,8.763333333333334,25,108,-99.7449418654323,133,25,0,1,0,0,300.0,-8.21562517248094,-3.1376500020160174,-54.39166669093538,-34.0,34,9,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,23.175977653631286,146.5,13.828333333333333,33,146,-127.54886686166934,179,33,0,2,0,0,300.0,-12.964062627637759,-6.799387486937487,-69.78541674709413,-38.0,38,5,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,24.244505494505493,167.0,14.708333333333334,31,150,-154.59658754527413,182,32,0,1,0,0,300.0,-13.78906258335337,-11.801274980337622,-94.0062499815831,-35.0,35,8,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,24.13677130044843,108.5,17.941666666666666,36,191,-138.98495443066707,223,32,0,2,0,0,300.0,-16.820312717580236,-10.419849997564594,-77.7447917155223,-34.0,34,10,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,24.44078947368421,162.0,18.575,41,189,-163.0977293476804,228,39,0,1,0,0,300.0,-17.414062744472176,-15.00762499581251,-95.67604160739575,-35.0,35,10,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,21.082914572864322,143.5,13.985,33,171,-137.80981266070737,199,28,0,1,0,0,300.0,-13.110937620396726,-9.133250009530455,-80.56562503078021,-35.0,35,9,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,19.745833333333334,130.0,15.796666666666667,41,204,-137.12460851658037,240,36,0,2,0,0,300.0,-14.809375240234658,-9.922524990051903,-76.39270828629378,-36.0,36,9,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,26.651685393258425,179.5,15.813333333333333,42,130,-148.89181273830255,178,48,0,3,0,0,300.0,-14.825000209501013,-7.482437505308916,-80.58437502349261,-46.0,46,5,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,26.529411764705884,150.5,19.543333333333333,44,159,-156.42478358269213,221,62,0,1,0,0,300.0,-18.32187523972243,-10.078949982077027,-83.02395836089272,-45.0,45,5,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,23.919921875,122.0,20.411666666666665,49,173,-139.98582950447238,256,83,0,1,0,0,300.0,-19.135937797138467,-9.011350001124812,-64.83854170620907,-47.0,47,5,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,23.522613065326635,133.0,15.603333333333333,39,163,-134.01034182121444,199,36,0,1,0,0,300.0,-14.628125178045593,-7.440549991069563,-70.94166665209923,-41.0,41,6,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,29.026785714285715,192.0,21.673333333333332,51,166,-173.9690627301627,224,58,0,2,0,0,300.0,-20.3187502482906,-13.08781249246603,-95.5624999894062,-45.0,45,5,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,32.14364640883978,105.5,19.395,37,134,-140.80942101587567,181,47,2,7,0,0,300.0,-18.182812720071524,-12.121400004108725,-69.50520829169545,-41.0,41,2,183,2,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
17,dqn,3002,left_heavy,left_heavy,34.708955223880594,132.5,23.258333333333333,45,149,-155.55760460797677,201,52,15,21,0,0,300.0,-21.804687843308784,-16.548750004814792,-76.20416675985325,-41.0,41,2,216,15,84ea70c2a31d25ed012050691e3b4dea349598680443377414e6db3344541e93
18,dqn,3003,left_heavy,left_heavy,32.33252427184466,118.5,22.203333333333333,44,156,-157.4702293972317,206,50,11,15,0,0,300.0,-20.81562525324989,-14.825437453512132,-80.82916669046972,-41.0,41,3,217,11,cfc06d724c0e15a1dc8f8e55a6bf9862f026619493244c328ba61184d50f8b70
19,dqn,3004,left_heavy,left_heavy,33.04189944134078,125.0,19.721666666666668,39,131,-151.98532524588887,179,48,5,9,0,0,300.0,-18.489062735345215,-13.721262517039582,-80.77499999350403,-39.0,39,5,184,5,9c737ff351f8aa9fbaf3bf7d1ba4db0aa502f11584f8afd6626ebd8bcbb0015f
20,dqn,3005,left_heavy,left_heavy,30.409313725490197,121.0,20.683333333333334,50,152,-141.86074194181265,204,52,23,29,0,0,300.0,-19.39062528440263,-13.50970002086396,-71.96041663654614,-37.0,37,4,227,23,48c2dfa194a8178ad606ea80635deb78ac5a229782e451fb70216b8437a4ef28
21,dqn,3001,heavy,heavy,40.41168831168831,205.0,51.861666666666665,101,214,-235.31996266700867,385,171,0,2,0,0,300.0,-48.62031269702129,-40.8902749852837,-97.80937498470303,-48.0,48,3,385,0,35e39fa41f6d5cbb2c472eef4ab4d1d4e3589b60ecc40f28445a39ae5bcfbbba
22,dqn,3002,heavy,heavy,44.67337807606264,213.5,66.56333333333333,121,213,-261.9767002545591,447,234,0,3,0,0,300.0,-62.40312524640467,-49.29857503560402,-101.27499997254927,-49.0,49,3,447,0,964e389756d50f20c35f5d53a365f3ed70222f6b9e7099ea164edf1b9d6da672
23,dqn,3003,heavy,heavy,37.64945054945055,201.0,57.10333333333333,117,229,-242.2096002316133,455,226,6,12,0,0,300.0,-53.53437520493753,-43.268974971843186,-97.40625005483162,-48.0,48,4,461,6,2e8bf5d6334d32e2f211ff2138f6d1d2fa790c9393e24f25e7058c1aafa1fc64
24,dqn,3004,heavy,heavy,38.39467312348668,207.0,52.858333333333334,100,228,-238.93525849889846,413,185,0,6,0,0,300.0,-49.55468768416904,-41.325362519959825,-99.05520829476882,-49.0,49,3,413,0,52e5ead81c222369d1a2e31a0f82b5437989b5853e2a6fb64e52e0078a20ef3c
25,dqn,3005,heavy,heavy,37.133640552995395,196.0,53.72,102,233,-238.12306696788136,434,201,0,6,0,0,300.0,-50.36250035173725,-40.831399990773136,-98.92916662537027,-48.0,48,3,434,0,72a9e65b29d431b475b47482dad2f92405164fad6275910045c75afe96f08027
26,dqn,3001,low,low,16.810344827586206,62.0,1.625,4,28,-56.435362534908165,29,1,0,0,0,0,300.0,-1.5234375344589353,-0.4462999994480921,-26.46562500100117,-28.0,28,13,29,0,01e3ea711ee1d89a908b4dbe2b0da8470449f67e8493276613e6c3242f72bcec
