episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,37.62056737588652,166.0,17.68166666666667,44,106,-149.55136265655239,141,35,0,1,0,0,300.0,-16.576562635600567,-11.131050007331217,-86.84375001362059,-35.0,35,10,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,35.977987421383645,141.5,19.06833333333333,40,125,-153.88189590460536,159,34,0,2,0,0,300.0,-17.876562661258504,-11.737625002687857,-80.26770824065898,-44.0,44,6,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,36.14411764705882,123.0,20.481666666666666,41,133,-152.67420019030328,170,37,0,1,0,0,300.0,-19.201562682166696,-13.982012502106228,-82.49062500603031,-37.0,37,8,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,22.76691729323308,92.5,10.093333333333334,22,118,-109.62710852375666,133,15,0,1,0,0,300.0,-9.462500246590935,-4.1219000081946415,-60.04270826897118,-36.0,36,9,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,32.32960893854749,140.5,19.29,43,136,-153.80930446582713,179,43,0,2,0,0,300.0,-18.08437528088689,-10.727012518265838,-80.99791666667443,-44.0,44,6,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,28.706043956043956,69.0,17.415,50,144,-112.03268768281633,182,38,0,1,0,0,300.0,-16.326562670292333,-8.134250002023327,-50.57187501050066,-37.0,37,5,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,31.65695067264574,142.0,23.531666666666666,50,161,-156.10148363736442,223,62,0,2,0,0,300.0,-22.06093779799994,-12.669712507063377,-75.37083333230112,-46.0,46,3,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,29.725877192982455,105.5,22.591666666666665,57,171,-139.84297092373816,228,57,0,1,0,0,300.0,-21.179687670897692,-10.795574992064939,-66.86770826077554,-41.0,41,4,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,23.507537688442213,62.0,15.593333333333334,36,169,-102.87649174504989,199,30,0,1,0,0,300.0,-14.618750125169754,-5.306700006523901,-43.95104161335621,-39.0,39,5,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,24.210416666666667,71.5,19.368333333333332,48,181,-111.61083342662383,240,59,0,2,0,0,300.0,-18.157812581281178,-7.735312512296513,-45.717708333046176,-40.0,40,4,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,29.14887640449438,161.0,17.296666666666667,39,135,-147.56837521337653,178,43,0,3,0,0,300.0,-16.215625169221312,-14.437125005947742,-81.91562503820751,-35.0,35,9,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,35.90723981900452,153.5,26.451666666666668,60,161,-168.81874622714608,221,60,0,1,0,0,300.0,-24.798437702353112,-21.677600029463786,-85.34270849532913,-37.0,37,9,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,36.712890625,183.0,31.328333333333333,75,184,-189.4944293485853,256,72,0,1,0,0,300.0,-29.370312623213977,-29.685575081816935,-96.43854164355434,-34.0,34,10,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,25.218592964824122,162.0,16.72833333333333,34,170,-154.79397521342906,199,29,0,1,0,0,300.0,-15.682812617742456,-14.492412479131598,-89.61875011655502,-35.0,35,10,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,32.924107142857146,173.5,24.583333333333332,50,178,-175.43018767864046,224,46,0,2,0,0,300.0,-23.046875198488124,-21.423937472492252,-95.95937500766013,-35.0,35,10,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,29.620218579234972,124.5,18.06833333333333,42,129,-150.73332534038488,183,54,0,3,0,0,300.0,-16.93906279176008,-10.93801251933473,-84.8562500292901,-38.0,38,6,183,0,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
17,dqn,3002,left_heavy,left_heavy,36.41219512195122,146.0,24.886666666666667,50,140,-169.1573002286889,205,65,11,16,0,0,300.0,-23.331250170245767,-17.654174996393706,-84.17187506204937,-44.0,44,4,216,11,84ea70c2a31d25ed012050691e3b4dea349598680443377414e6db3344541e93
18,dqn,3003,left_heavy,left_heavy,35.905797101449274,136.5,24.781666666666666,45,137,-174.4957627003771,207,70,10,14,0,0,300.0,-23.232812709989958,-16.519200022960273,-86.743749967427,-48.0,48,4,217,10,cfc06d724c0e15a1dc8f8e55a6bf9862f026619493244c328ba61184d50f8b70
19,dqn,3004,left_heavy,left_heavy,26.480978260869566,107.5,16.241666666666667,37,132,-119.4442750286537,184,52,0,3,0,0,300.0,-15.226562627474777,-8.461462495731398,-58.756249905447476,-37.0,37,6,184,0,9c737ff351f8aa9fbaf3bf7d1ba4db0aa502f11584f8afd6626ebd8bcbb0015f
20,dqn,3005,left_heavy,left_heavy,32.85265700483092,161.0,22.675,50,133,-161.82758779856812,207,74,20,26,0,0,300.0,-21.25781273841858,-15.329149996610061,-84.24062506353948,-41.0,41,4,227,20,48c2dfa194a8178ad606ea80635deb78ac5a229782e451fb70216b8437a4ef28
21,dqn,3001,heavy,heavy,48.01168831168831,206.0,61.615,155,217,-240.76566684232338,385,168,0,2,0,0,300.0,-57.66250020172447,-46.90525001122285,-97.19791662937496,-39.0,39,7,385,0,35e39fa41f6d5cbb2c472eef4ab4d1d4e3589b60ecc40f28445a39ae5bcfbbba
22,dqn,3002,heavy,heavy,50.08389261744966,189.5,74.63,172,228,-257.91832520186694,447,219,0,5,0,0,300.0,-69.63593771564774,-51.3667624889886,-95.91562499722932,-41.0,41,7,447,0,964e389756d50f20c35f5d53a365f3ed70222f6b9e7099ea164edf1b9d6da672
23,dqn,3003,heavy,heavy,40.85776805251641,185.5,62.248333333333335,124,232,-239.5748251301195,457,225,4,14,0,0,300.0,-58.35781263653189,-46.99826252094414,-89.2187499726424,-45.0,45,4,461,4,2e8bf5d6334d32e2f211ff2138f6d1d2fa790c9393e24f25e7058c1aafa1fc64
24,dqn,3004,heavy,heavy,44.303874092009686,205.0,60.99333333333333,126,235,-242.94927522902674,413,178,0,4,0,0,300.0,-57.181250204565,-46.45864997433224,-99.30937505012844,-40.0,40,6,413,0,52e5ead81c222369d1a2e31a0f82b5437989b5853e2a6fb64e52e0078a20ef3c
25,dqn,3005,heavy,heavy,40.586854460093896,190.5,57.63666666666666,122,216,-240.58555017635652,426,210,8,14,0,0,300.0,-54.03437518235296,-44.38554998559765,-96.16562500840519,-46.0,46,4,434,8,72a9e65b29d431b475b47482dad2f92405164fad6275910045c75afe96f08027
26,dqn,3001,low,low,12.793103448275861,47.5,1.2366666666666666,4,28,-46.541687540354175,29,1,0,0,0,0,300.0,-1.1593750270549208,-0.3073125011222146,-18.075000012177043,-27.0,27,11,29,0,01e3ea711ee1d89a908b4dbe2b0da8470449f67e8493276613e6c3242f72bcec
