#{"t_start": 1789708854.4844115, "env_id": "None"}
r,l,t
-174.922521,300,497.613988
-150.400779,300,499.308529
-177.461258,300,501.571964
-161.395904,300,503.240606
-162.247634,300,505.469989
-129.601121,300,507.17405
-183.032729,300,508.998129
-153.06185,300,511.134798
-149.040663,300,513.491007
-198.425609,300,516.206453
-110.612092,300,517.849849
-121.81785,300,519.906102
-124.182192,300,521.798239
-174.479742,300,524.023514
-137.946779,300,525.926304
-174.763817,300,528.252046
-96.8936,300,529.523379
-141.884934,300,531.130297
-194.1126,300,533.646644
-184.307217,300,535.996599
-199.884917,300,538.45798
-212.037158,300,541.236831
-228.218346,300,544.684695
-178.129504,300,547.074609
-158.184625,300,549.292483
-200.245121,300,551.67709
-134.364059,300,553.492634
-152.586913,300,555.393599
-163.199413,300,557.733739
-136.119546,300,559.751143
-203.427446,300,562.17019
-158.014963,300,564.267671
-138.453504,300,566.014856
-132.716521,300,567.625134
-153.663963,300,569.631851
-170.356584,300,572.270597
-104.702421,300,573.973135
-186.7398,300,576.714694
-156.949125,300,579.090698
-170.554425,300,581.873305
-192.354225,300,584.622356
-167.91075,300,587.138014
-175.751983,300,589.887698
-177.140892,300,592.556248
-119.180596,300,594.332365
-189.062442,300,596.989129
-207.169846,300,599.939083
-159.864613,300,602.091084
-195.663792,300,604.678398
-208.419142,300,607.777487
-146.14235,300,609.914867
-173.354871,300,612.03785
-174.698871,300,614.345493
-206.738808,300,617.020321
-208.862509,300,620.268639
-163.891588,300,622.430704
-135.5153,300,624.153731
-98.323825,300,626.079004
-99.817279,300,627.976453
-197.328629,300,630.812006
-111.726904,300,633.195457
-168.608867,300,635.983371
-143.92995,300,638.457938
-102.044008,300,640.393012
-154.434084,300,642.507742
-162.851313,300,644.849908
-108.826196,300,647.193852
-125.631621,300,649.671936
-185.974892,300,652.91886
-101.106796,300,655.016821
-160.390379,300,657.964118
-194.528033,300,661.092887
-209.233625,300,664.180752
-191.587496,300,666.83966
-160.581475,300,669.98274
-156.71095,300,672.34475
-180.432259,300,675.024147
-110.074159,300,676.6264
-144.30945,300,678.528093
-93.344325,300,680.220363
-198.233659,300,682.826118
-115.890188,300,685.03202
-146.478492,300,687.363094
-158.449809,300,689.23279
-110.215867,300,691.039843
-119.735759,300,692.845665
-172.642492,300,695.293782
-111.958713,300,697.050553
-103.174504,300,698.74783
-168.404746,300,701.388793
-145.127025,300,703.7376
-166.066817,300,706.19942
-193.870942,300,708.757643
-157.59043,300,711.695697
-174.190779,300,714.420618
-178.460525,300,716.775781
-159.707483,300,718.942981
-167.025609,300,721.448694
-161.896375,300,723.831354
-131.781259,300,725.564041
-159.276992,300,727.803322
-133.742359,300,730.098202
-149.182567,300,732.360814
-120.976129,300,734.144113
-173.857963,300,736.804681
-134.381888,300,739.120768
-195.051188,300,741.824408
-147.776755,300,743.853054
-124.751292,300,745.985604
-176.9606,300,748.696722
-104.093009,300,750.164869
-192.160338,300,752.735104
-206.069588,300,755.577693
-168.880592,300,757.977693
-115.453059,300,759.905411
-232.295613,300,763.082657
-150.576667,300,765.307536
-140.70155,300,767.023521
-131.970721,300,769.001171
-172.09515,300,771.232473
-165.00515,300,773.548953
-140.825454,300,775.6084
-147.558442,300,777.965247
-147.565084,300,780.202459
-213.114046,300,783.094939
-123.270446,300,784.966249
-122.988854,300,786.925819
-191.836725,300,789.648032
-158.279425,300,791.888507
-141.6733,300,793.814443
-125.034021,300,795.702018
-143.302038,300,797.966369
-180.586829,300,800.266085
-126.943742,300,802.361114
-182.979704,300,804.848548
-158.7073,300,806.530583
-141.676546,300,808.377573
-181.103138,300,810.789521
-136.159121,300,812.585689
-118.713959,300,814.019947
-101.324358,300,815.3057
-154.949454,300,817.2505
-188.652725,300,820.006622
-87.431408,300,821.540829
-131.603421,300,823.131519
-156.350479,300,825.366992
-131.692459,300,826.883862
-152.953958,300,828.779278
-178.689246,300,830.852789
-161.981275,300,832.995766
-111.686717,300,834.437112
-135.457746,300,836.047423
-151.687829,300,837.744539
-160.943325,300,839.490502
-179.984313,300,841.473181
-172.394284,300,842.968204
-141.498842,300,844.782826
-130.359975,300,846.982045
-137.455979,300,848.832392
-128.315075,300,850.915919
-198.5071,300,853.492429
-81.10905,300,854.744627
-174.585792,300,857.184276
-122.269325,300,858.835285
-104.947821,300,860.589811
-104.358142,300,862.763053
-199.515358,300,865.861337
-102.451454,300,868.13478
-186.964625,300,871.074569
-187.347163,300,873.92698
-117.480771,300,875.954065
-197.153663,300,879.478654
-128.313879,300,881.525962
-147.547292,300,883.943218
-193.263417,300,887.217857
-141.418338,300,889.515419
-141.55348,300,891.334357
-117.705704,300,892.87892
-201.467075,300,895.862832
-212.533304,300,898.50888
-166.815588,300,900.489211
-218.537834,300,903.680161
-207.629675,300,906.748091
-138.334013,300,908.63628
-157.349104,300,910.997106
-192.413538,300,913.328663
-119.344183,300,915.049156
-206.042117,300,917.766499
-163.831325,300,921.458835
-166.134292,300,925.332314
-168.304788,300,929.021969
-178.81875,300,933.104135
-183.110709,300,937.273965
-199.946725,300,942.120179
-146.465096,300,945.140281
-143.284388,300,947.915522
-155.146583,300,950.036721
-147.258525,300,951.844943
-192.746584,300,953.888801
-181.285717,300,955.731243
-157.512496,300,957.66971
-149.461,300,960.85085
-175.264721,300,965.392802
-164.824763,300,969.445014
-130.185909,300,972.956016
-127.9652,300,976.717662
-160.501396,300,982.680545
-177.716154,300,985.999913
-118.729492,300,988.810752
-172.271038,300,992.474999
-164.348455,300,995.854114
-161.847259,300,999.442713
-164.054992,300,1002.948765
-125.293588,300,1006.236788
-177.507117,300,1009.603552
-114.906592,300,1012.326061
-176.994425,300,1015.620773
-161.32743,300,1019.368723
-112.611867,300,1022.488514
-131.227142,300,1025.163208
-153.354184,300,1028.297011
-105.986838,300,1030.917
-152.994125,300,1035.721376
-112.536413,300,1039.125976
-156.9002,300,1041.874906
-177.0674,300,1044.576874
-148.75875,300,1047.146436
-146.644321,300,1049.522772
-219.688184,300,1053.148881
-192.006888,300,1056.43028
-238.0642,300,1060.675372
-165.6616,300,1063.211884
-200.645855,300,1066.538764
-137.309088,300,1068.480899
-105.215175,300,1069.983469
-167.843313,300,1072.418794
-195.7552,300,1075.3964
-184.328617,300,1078.445089
-151.013688,300,1080.606113
-144.728258,300,1082.674464
-156.359883,300,1085.226118
-159.930717,300,1087.56241
-138.050271,300,1089.479129
-131.179029,300,1091.538706
-117.079338,300,1093.560415
-159.212617,300,1096.019297
-136.014175,300,1097.767472
-137.793625,300,1099.988739
-136.429583,300,1102.126061
-172.223663,300,1104.775227
-127.151642,300,1106.904291
-187.774592,300,1109.702921
-202.148509,300,1112.475132
-153.326421,300,1114.875304
-127.499738,300,1116.564267
-156.226434,300,1119.058144
-129.918063,300,1121.625336
-168.628517,300,1124.457576
-150.76018,300,1127.343038
-100.428379,300,1129.483169
-132.845979,300,1131.6136
-198.374042,300,1134.794525
-164.681904,300,1137.257762
-137.81493,300,1139.305021
-170.821767,300,1141.588637
-107.896579,300,1143.363008
-215.413509,300,1146.509887
-186.318334,300,1149.515374
-157.71615,300,1151.609875
-116.376963,300,1153.450285
-172.705184,300,1155.737996
-193.838175,300,1158.476213
-144.847617,300,1160.691376
-159.243,300,1163.056712
-110.520058,300,1164.662367
-230.630659,300,1168.204106
-180.906963,300,1170.924091
-184.416784,300,1173.363594
-159.425125,300,1175.47794
-203.978,300,1178.455682
-170.747742,300,1181.007262
-143.826121,300,1183.125124
-147.589367,300,1185.20648
-137.66915,300,1187.188113
-146.417354,300,1189.533078
-128.709617,300,1191.397874
-147.740913,300,1193.575431
-117.787396,300,1195.595711
-186.772409,300,1198.806167
-170.898725,300,1201.446425
-126.986742,300,1203.373704
-181.091729,300,1206.130928
-148.721288,300,1208.381187
-153.5089,300,1210.420438
-125.837904,300,1212.466216
-150.173738,300,1214.913464
-138.743392,300,1217.723104
-156.316246,300,1220.091474
-173.778413,300,1223.036031
-191.014217,300,1226.01283
-201.676471,300,1228.779628
-183.797808,300,1231.187868
-154.998767,300,1233.458412
-134.067521,300,1235.252823
-150.861938,300,1236.889401
-187.259671,300,1239.24477
-147.613808,300,1241.06548
-171.503984,300,1243.029557
-204.6954,300,1245.952468
-211.120329,300,1248.992943
-211.871,300,1252.123991
-170.02345,300,1254.512767
-193.159171,300,1259.385951
-152.254904,300,1289.15522
-176.810184,300,1617.2819
-107.323454,300,1618.745492
-91.226709,300,1620.617497
-158.362934,300,1623.769204
-100.0273,300,1626.119498
-183.285237,300,1629.129233
-164.537038,300,1631.665545
-78.233888,300,1633.510215
-148.183946,300,1635.923071
-152.049184,300,1638.581322
-77.675933,300,1640.178596
-133.935675,300,1642.2119
-200.483971,300,1644.930723
-133.984334,300,1647.007435
-191.08465,300,1649.951488
-73.492004,300,1651.5697
-137.539259,300,1653.432708
-155.430834,300,1655.423245
-157.521271,300,1657.488106
-220.840559,300,1660.647465
-81.775021,300,1662.388228
-180.317184,300,1664.791865
-117.353629,300,1666.763875
-176.370767,300,1669.347835
-112.672092,300,1670.947459
-175.6234,300,1673.304444
-100.213275,300,1675.256476
-195.634255,300,1678.088706
-122.200392,300,1679.930829
-117.6528,300,1681.969749
-114.582546,300,1683.661464
-148.836854,300,1685.378543
-107.7048,300,1687.242431
-167.882867,300,1689.492425
-157.941525,300,1691.659834
-165.761484,300,1693.532885
-164.098242,300,1695.711968
-173.739521,300,1698.201228
-154.439892,300,1701.096938
-143.469792,300,1703.535151
-158.322954,300,1705.695888
-129.594059,300,1707.946289
-102.869546,300,1709.695729
-145.669321,300,1711.983241
-107.036609,300,1714.015209
-117.076459,300,1716.045479
-166.572,300,1718.190853
-156.686346,300,1720.169839
-178.612334,300,1722.472207
-185.361496,300,1724.686384
-92.519096,300,1726.494444
-179.006855,300,1728.585181
-206.237017,300,1731.588381
-122.158592,300,1733.294672
-136.095054,300,1734.988229
-172.093296,300,1737.177951
-183.243354,300,1739.920043
-107.049,300,1741.54426
-161.059296,300,1743.608558
-144.010017,300,1745.944358
-158.612217,300,1748.506328
-84.784196,300,1750.012738
-103.470742,300,1751.706309
-127.233871,300,1753.588654
-181.424709,300,1756.176744
-145.340142,300,1758.112052
-147.421679,300,1760.317019
-165.503075,300,1763.058738
-171.378029,300,1765.274908
-174.602067,300,1767.805282
-117.264529,300,1769.358064
-96.126229,300,1770.986376
-102.956021,300,1772.483075
-144.292717,300,1774.652785
-86.020288,300,1775.91941
-162.947246,300,1777.836331
-161.727104,300,1780.01108
-161.946213,300,1782.398698
