episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,20.166666666666668,72.5,9.478333333333333,25,127,-67.47977099242124,141,14,0,1,0,0,300.0,-8.885937665472738,-3.1292499991177465,-43.66458332783077,-11.79999999999999,59,0,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,23.09748427672956,108.5,12.241666666666667,27,134,-84.17749182146798,159,25,0,2,0,0,300.0,-11.476562696159817,-4.9436375046410825,-55.95729162066709,-11.79999999999999,59,0,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,22.57941176470588,77.0,12.795,27,147,-71.81737099236857,170,23,0,1,0,0,300.0,-11.995312680839561,-4.007474995712254,-44.01458331581671,-11.79999999999999,59,0,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,14.334586466165414,53.5,6.355,18,120,-49.071200130567,133,13,0,1,0,0,300.0,-5.957812647800893,-1.4477625033949155,-29.865624979371205,-11.79999999999999,59,0,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,24.337988826815643,94.0,14.521666666666667,31,149,-80.46245429995616,179,30,0,2,0,0,300.0,-13.614062743261456,-5.062975006272608,-49.98541655042209,-11.79999999999999,59,0,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,24.717032967032967,106.5,14.995,38,134,-94.83982932355285,182,48,0,1,0,0,300.0,-14.05781266815029,-6.9622250107539,-62.01979164464865,-11.79999999999999,59,0,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,28.766816143497756,125.0,21.383333333333333,43,146,-115.0095126511725,223,77,0,2,0,0,300.0,-20.04687529511284,-11.722012489308689,-71.44062486675102,-11.79999999999999,59,0,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,29.605263157894736,143.5,22.5,49,136,-133.12104586804998,228,92,0,1,0,0,300.0,-21.09375009604264,-14.8689624999628,-85.35833327204455,-11.79999999999999,59,0,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,22.502512562814072,90.0,14.928333333333333,34,140,-83.10002112716691,199,59,0,1,0,0,300.0,-13.99531271844171,-6.387000007971802,-50.91770840075333,-11.79999999999999,59,0,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,21.835416666666667,93.5,17.468333333333334,39,148,-87.88988357854686,240,92,0,2,0,0,300.0,-16.376562819816172,-8.017487485545281,-51.89583327318542,-11.59999999999999,58,0,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,26.547752808988765,150.5,15.751666666666667,46,130,-103.2244251394564,178,48,0,3,0,0,300.0,-14.76718756603077,-10.366612507627721,-66.29062506579794,-11.79999999999999,59,0,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,28.563348416289593,141.5,21.041666666666668,45,162,-112.59232936345428,221,59,0,1,0,0,300.0,-19.726562764612027,-13.514724981295142,-67.95104161754716,-11.399999999999991,57,1,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,27.8515625,167.5,23.766666666666666,50,169,-135.32883752075497,256,87,0,1,0,0,300.0,-22.281250078231096,-16.872587500475483,-84.77499994204845,-11.399999999999991,57,1,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,26.344221105527637,154.0,17.475,38,158,-116.79909191920886,199,41,0,1,0,0,300.0,-16.382812811993062,-10.965237499703653,-78.05104160751216,-11.399999999999991,57,1,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,28.294642857142858,167.5,21.126666666666665,45,167,-130.24710855478986,224,57,0,2,0,0,300.0,-19.806250239373185,-13.548150008261292,-85.29270830715541,-11.59999999999999,58,0,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
