episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,6.797872340425532,43.5,3.195,13,139,-22.852479420843892,141,2,0,1,0,0,300.0,-11.98125024838373,-0.17164583365374708,-3.8995833388064054,-6.800000000000003,34,4,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,7.185534591194968,52.0,3.808333333333333,10,158,-26.172858723725945,159,1,0,2,0,0,300.0,-14.281250389758497,-0.20744166686927196,-4.284166667098179,-7.400000000000004,37,2,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,6.426470588235294,56.5,3.6416666666666666,10,168,-25.78702113605831,170,2,0,1,0,0,300.0,-13.656250302214175,-0.19202083359268715,-4.338750000251458,-7.600000000000004,38,3,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,6.612781954887218,49.0,2.9316666666666666,9,129,-21.938637732552163,133,4,0,1,0,0,300.0,-10.993750225752592,-0.17426250013595568,-3.9706250066636124,-6.800000000000003,34,5,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,7.709497206703911,47.0,4.601666666666667,12,175,-30.036129583481678,179,4,0,2,0,0,300.0,-17.25625041220337,-0.28008750052467807,-5.29979167075362,-7.200000000000004,36,3,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,7.563186813186813,53.0,4.588333333333333,12,180,-29.12653365355215,182,2,0,1,0,0,300.0,-17.206250318791717,-0.2994500000146218,-4.620833334745838,-7.0000000000000036,35,3,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,9.991031390134529,65.0,7.426666666666667,17,212,-43.54827531261471,223,11,0,2,0,0,300.0,-27.850000305101275,-0.5963999996856726,-7.901875007827765,-7.200000000000004,36,3,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,9.350877192982455,54.5,7.108333333333333,15,223,-39.95005878331434,228,5,0,1,0,0,300.0,-26.656250444240868,-0.543183333289926,-6.350625005783517,-6.400000000000003,32,4,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,6.135678391959799,51.0,4.07,12,194,-28.002221182286306,199,5,0,1,0,0,300.0,-15.262500351760536,-0.28888750010592057,-5.4508333304198455,-7.0000000000000036,35,5,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,10.220833333333333,68.5,8.178333333333333,25,227,-46.285008988645124,240,13,0,2,0,0,300.0,-30.66875066002831,-0.7300083328962504,-7.886249995720581,-7.0000000000000036,35,6,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,10.584269662921349,174.0,6.28,18,165,-46.61575047323712,178,13,0,3,0,0,300.0,-23.55000046035275,-0.8942916661617346,-14.771458346722621,-7.400000000000004,37,4,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,13.024886877828054,105.0,9.595,28,211,-53.7846422304421,221,10,0,1,0,0,300.0,-35.98125055944547,-0.9596416660373508,-10.243750004959285,-6.600000000000003,33,3,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,12.328125,89.0,10.52,25,240,-57.32674642036653,256,16,0,1,0,0,300.0,-39.23750059772283,-1.104662500289123,-9.984583322354581,-7.0000000000000036,35,6,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,7.424623115577889,98.0,4.925,14,197,-33.235896210715865,199,2,0,1,0,0,300.0,-18.468750370200723,-0.5090208327572324,-8.258125007757917,-6.000000000000003,30,6,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,11.787946428571429,137.5,8.801666666666666,27,220,-54.01958828472269,224,4,0,2,0,0,300.0,-33.006250781938434,-1.1647958346802625,-13.048541668104,-6.800000000000003,34,4,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,11.71311475409836,61.5,7.145,19,169,-41.20512977031105,183,14,0,3,0,0,300.0,-26.712500599678606,-0.5715874997949862,-6.521041670837443,-7.400000000000004,37,4,183,0,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
17,dqn,3002,left_heavy,left_heavy,21.08411214953271,101.5,15.043333333333333,35,178,-71.2959671175726,214,36,2,12,0,0,300.0,-49.50625046622008,-3.079299994876054,-12.11041665647644,-6.600000000000003,33,3,216,2,84ea70c2a31d25ed012050691e3b4dea349598680443377414e6db3344541e93
18,dqn,3003,left_heavy,left_heavy,14.463133640552995,71.0,10.461666666666666,26,187,-54.69140528888749,217,30,0,2,0,0,300.0,-38.31875113258138,-1.1993208341657018,-7.973333322140393,-7.200000000000004,36,3,217,0,cfc06d724c0e15a1dc8f8e55a6bf9862f026619493244c328ba61184d50f8b70
19,dqn,3004,left_heavy,left_heavy,14.58695652173913,60.5,8.946666666666667,25,164,-46.51972968105911,184,20,0,1,0,0,300.0,-31.13125051604584,-0.9972291651203704,-7.391249999892902,-7.0000000000000036,35,6,184,0,9c737ff351f8aa9fbaf3bf7d1ba4db0aa502f11584f8afd6626ebd8bcbb0015f
20,dqn,3005,left_heavy,left_heavy,18.699074074074073,126.5,13.465,34,184,-63.98864255506705,216,32,11,12,0,0,300.0,-41.70625087618828,-2.1919750003486116,-13.29041667853017,-6.800000000000003,34,5,227,11,48c2dfa194a8178ad606ea80635deb78ac5a229782e451fb70216b8437a4ef28
21,dqn,3001,heavy,heavy,32.031168831168834,117.0,41.10666666666667,103,270,-138.23249221676298,385,115,0,2,0,0,300.0,-107.7937505627051,-9.486241675883496,-14.352499978174457,-6.600000000000003,33,6,385,0,35e39fa41f6d5cbb2c472eef4ab4d1d4e3589b60ecc40f28445a39ae5bcfbbba
22,dqn,3002,heavy,heavy,38.93176733780761,144.0,58.00833333333333,128,304,-183.14095834465746,447,143,0,3,0,0,300.0,-148.32500000530854,-11.97845833811515,-16.837500001234,-6.000000000000003,30,10,447,0,964e389756d50f20c35f5d53a365f3ed70222f6b9e7099ea164edf1b9d6da672
23,dqn,3003,heavy,heavy,39.08605664488017,150.5,59.805,134,300,-176.29400061975338,459,159,2,11,0,0,300.0,-138.8625006377697,-14.583791658525998,-16.647708323458208,-6.200000000000003,31,9,461,2,2e8bf5d6334d32e2f211ff2138f6d1d2fa790c9393e24f25e7058c1aafa1fc64
24,dqn,3004,heavy,heavy,31.03268765133172,114.0,42.721666666666664,103,314,-158.12565844366685,413,99,0,4,0,0,300.0,-130.09375011036173,-7.573783329388973,-14.658125003916204,-5.8000000000000025,29,7,413,0,52e5ead81c222369d1a2e31a0f82b5437989b5853e2a6fb64e52e0078a20ef3c
25,dqn,3005,heavy,heavy,34.95852534562212,209.5,50.57333333333333,110,310,-178.21987457134253,434,124,0,3,0,0,300.0,-137.6187495677732,-13.711750008408103,-20.28937499516182,-6.600000000000003,33,9,434,0,72a9e65b29d431b475b47482dad2f92405164fad6275910045c75afe96f08027
26,dqn,3001,low,low,9.413793103448276,41.0,0.91,3,28,-10.764087573521838,29,1,0,0,0,0,300.0,-3.412500069011003,-0.06471249995665856,-2.6868750045541683,-4.600000000000001,23,11,29,0,01e3ea711ee1d89a908b4dbe2b0da8470449f67e8493276613e6c3242f72bcec
27,dqn,3002,low,low,7.23404255319149,49.0,1.1333333333333333,4,45,-12.740366753753197,47,2,0,0,0,0,300.0,-4.250000081956387,-0.07703333325116547,-2.813333338545635,-5.600000000000002,28,8,47,0,24155043323033ebd3d0fcdd8bbbd6d9996f80594bb75d47bb6bf4ca55d51cd1
28,dqn,3003,low,low,6.59375,32.0,1.055,4,48,-11.424116750177927,48,0,0,1,0,0,300.0,-3.9562500780448318,-0.06286666663363576,-2.405000005499459,-5.000000000000002,25,7,48,0,c384694784ef221efdbc6733ac04f427466b3080ddb9b58de9edfa454d3d42a5
29,dqn,3004,low,low,7.023255813953488,31.5,1.0066666666666666,4,43,-10.335379243911301,43,0,0,0,0,0,300.0,-3.77500007301569,-0.051837500011606634,-1.708541670884005,-4.800000000000002,24,8,43,0,48bcce3f9624f017aa53b7e039a4c93f162e0a2a4f5761fdd0f565ec09b57170
30,dqn,3005,low,low,7.543478260869565,52.5,1.1566666666666667,6,46,-12.189204263894506,46,0,0,1,0,0,300.0,-4.33750009117648,-0.0714958332922834,-2.180208339425735,-5.600000000000002,28,8,46,0,82747ce03537a5a03ff11defbb7f5e70b091841d929690a8b81a7c93a13cc4b4
