model,training_seed,steps,episodes_path,cases,avg_waiting_time_fixed,avg_waiting_time_dqn,avg_waiting_time_delta,avg_queue_fixed,avg_queue_dqn,avg_queue_delta,throughput_fixed,throughput_dqn,throughput_delta,max_waiting_time_fixed,max_waiting_time_dqn,max_waiting_time_delta,phase_changes_fixed,phase_changes_dqn,phase_changes_delta,forced_changes_fixed,forced_changes_dqn,forced_changes_delta,not_inserted_fixed,not_inserted_dqn,not_inserted_delta,waiting_improvement_pct,queue_improvement_pct,throughput_change_pct,waiting_case_win_rate,all_primary_better
nstep_s11/models/dqn_200000.zip,11,200000,C:\Users\minwo\OneDrive\문서\ChatGPT\Capstone\traffic-rl\results\selection_nstep\nstep_s11__models__dqn_200000\episodes.csv,30,19.540478536657037,23.365837156596246,3.825358619939209,16.32166666666667,19.271,2.949333333333332,173.26666666666668,151.56666666666666,-21.700000000000017,94.05,97.55,3.5,33.0,37.53333333333333,4.533333333333331,0.0,7.1,7.1,2.433333333333333,0.5333333333333333,-1.9,-19.576586176039715,-18.0700500357398,-12.524047710657955,0.26666666666666666,False
nstep_s11/models/dqn_100000.zip,11,100000,C:\Users\minwo\OneDrive\문서\ChatGPT\Capstone\traffic-rl\results\selection_nstep\nstep_s11__models__dqn_100000\episodes.csv,30,19.540478536657037,26.388950280419188,6.8484717437621505,16.32166666666667,21.098055555555558,4.776388888888889,173.26666666666668,146.4,-26.866666666666674,94.05,138.58333333333334,44.533333333333346,33.0,39.13333333333333,6.133333333333333,0.0,6.5,6.5,2.433333333333333,2.066666666666667,-0.36666666666666625,-35.04761529209601,-29.264100207631294,-15.505963832243173,0.03333333333333333,False
nstep_s11/models/dqn_50000.zip,11,50000,C:\Users\minwo\OneDrive\문서\ChatGPT\Capstone\traffic-rl\results\selection_nstep\nstep_s11__models__dqn_50000\episodes.csv,30,19.540478536657037,33.45154064376062,13.911062107103586,16.32166666666667,25.440000000000005,9.118333333333336,173.26666666666668,129.23333333333332,-44.03333333333336,94.05,113.88333333333334,19.833333333333343,33.0,43.333333333333336,10.333333333333336,0.0,4.0,4.0,2.433333333333333,2.066666666666667,-0.36666666666666625,-71.19100016413147,-55.86643520882264,-25.41362062331667,0.0,False
nstep_s11/models/dqn_20000.zip,11,20000,C:\Users\minwo\OneDrive\문서\ChatGPT\Capstone\traffic-rl\results\selection_nstep\nstep_s11__models__dqn_20000\episodes.csv,30,19.540478536657037,61.284882493515475,41.744403956858434,16.32166666666667,45.775888888888886,29.454222222222217,173.26666666666668,106.1,-67.16666666666669,94.05,201.28333333333333,107.23333333333333,33.0,27.0,-6.0,0.0,13.0,13.0,2.433333333333333,8.033333333333333,5.6,-213.6304076614493,-180.46087341298198,-38.764909580607934,0.0,False
