episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,56.5354609929078,197.0,26.571666666666665,59,83,-170.14322093718874,141,58,0,1,0,0,300.0,-24.910937654785812,-24.20832496947333,-94.02395831292961,-27.0,27,13,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,66.02830188679245,207.5,34.995,75,84,-183.58119600061804,159,75,0,2,0,0,300.0,-32.807812629966065,-34.608799958536096,-89.16458341211546,-27.0,27,13,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,59.08529411764706,213.0,33.48166666666667,68,102,-186.94942963060558,170,68,0,1,0,0,300.0,-31.389062979375012,-35.03432495293744,-93.52604169829283,-27.0,27,13,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,43.34586466165413,207.0,19.216666666666665,44,89,-152.62507108760832,133,44,0,1,0,0,300.0,-18.01562532549724,-15.76048747600362,-91.84895828610752,-27.0,27,13,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,61.29050279329609,218.5,36.57,76,103,-191.52118330609338,179,76,0,2,0,0,300.0,-34.28437500225846,-36.84097497209219,-93.39583333174232,-27.0,27,13,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,87.5467032967033,212.5,53.111666666666665,118,64,-214.59349183286108,182,118,0,1,0,0,300.0,-49.053125196136534,-44.6205749749387,-93.91979166178498,-27.0,27,13,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,98.69282511210763,226.5,73.36333333333333,161,65,-249.63767479700067,223,158,0,3,0,0,300.0,-65.15156229934655,-54.917362486267486,-102.56875001138542,-27.0,27,13,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,98.23026315789474,231.0,74.655,160,67,-245.84560784340744,228,161,0,1,0,0,300.0,-64.90156196197495,-53.423212510573485,-100.52083337085787,-27.0,27,13,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,83.80150753768844,230.5,55.58833333333333,131,68,-218.98680072741274,199,131,0,1,0,0,300.0,-49.80156321963295,-44.12586252843096,-98.05937497934792,-27.0,27,13,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,90.11538461538461,224.0,70.29,151,73,-231.82363370955446,234,161,6,10,0,0,300.0,-58.72500039159786,-50.446549969821945,-95.6520833481336,-27.0,27,13,240,6,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,39.26685393258427,187.0,23.298333333333332,52,126,-165.1421916813888,178,52,0,3,0,0,300.0,-21.842187499976717,-22.923962498392946,-93.37604168301914,-27.0,27,13,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,47.16742081447964,202.5,34.74666666666667,75,145,-189.17917496424175,221,76,0,1,0,0,300.0,-32.57500006060582,-33.410424951854665,-96.19374995178077,-27.0,27,13,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,40.09765625,213.5,34.21666666666667,77,177,-191.13504578995168,256,79,0,1,0,0,300.0,-32.07812490698416,-33.75796252403017,-98.29895835893694,-27.0,27,13,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,35.70100502512563,211.5,23.68166666666667,44,154,-171.19480013914372,199,45,0,1,0,0,300.0,-22.201562717556953,-25.95886248172682,-96.03437493985984,-27.0,27,13,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,43.863839285714285,220.0,32.751666666666665,64,160,-191.48670010426386,224,64,0,2,0,0,300.0,-30.704687600024045,-34.71326250030467,-99.06875000393484,-27.0,27,13,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,66.0680473372781,208.5,37.22,77,92,-200.3181586080301,169,77,14,15,0,0,300.0,-34.89375032798853,-38.781699972326855,-99.6427083077142,-27.0,27,13,183,14,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
17,dqn,3002,left_heavy,left_heavy,77.44680851063829,228.0,48.535,89,99,-225.62605026543343,188,89,28,29,0,0,300.0,-45.501562769874,-48.383862513975195,-104.7406249815831,-27.0,27,13,216,28,84ea70c2a31d25ed012050691e3b4dea349598680443377414e6db3344541e93
18,dqn,3003,left_heavy,left_heavy,78.61794871794872,230.5,51.10166666666667,103,92,-222.22595436229187,195,103,22,23,0,0,300.0,-47.90781262202654,-46.78272499410149,-100.53541674616281,-27.0,27,13,217,22,cfc06d724c0e15a1dc8f8e55a6bf9862f026619493244c328ba61184d50f8b70
19,dqn,3004,left_heavy,left_heavy,66.05588235294118,227.0,37.43333333333333,78,92,-198.88217955012055,170,78,14,15,0,0,300.0,-35.09375044843182,-37.88738745741208,-98.90104164427612,-27.0,27,13,184,14,9c737ff351f8aa9fbaf3bf7d1ba4db0aa502f11584f8afd6626ebd8bcbb0015f
20,dqn,3005,left_heavy,left_heavy,79.57978723404256,224.0,49.873333333333335,96,92,-226.8015796412534,188,96,39,40,0,0,300.0,-46.75625045411289,-50.44741246984763,-102.59791671729181,-27.0,27,13,227,39,48c2dfa194a8178ad606ea80635deb78ac5a229782e451fb70216b8437a4ef28
21,dqn,3001,heavy,heavy,72.39322916666667,219.5,92.665,192,179,-268.93165011469716,384,205,1,3,0,0,300.0,-83.42187517357524,-55.466024965498036,-103.04374997562263,-27.0,27,13,385,1,35e39fa41f6d5cbb2c472eef4ab4d1d4e3589b60ecc40f28445a39ae5bcfbbba
22,dqn,3002,heavy,heavy,78.94483568075117,233.0,112.105,209,195,-288.52087480002996,426,231,21,25,0,0,300.0,-97.99374979489949,-60.108374992253594,-103.41875001287553,-27.0,27,13,447,21,964e389756d50f20c35f5d53a365f3ed70222f6b9e7099ea164edf1b9d6da672
23,dqn,3003,heavy,heavy,73.36997635933807,232.5,103.45666666666666,198,212,-278.45614570523503,423,211,38,40,0,0,300.0,-88.64843737753108,-59.19937503563467,-103.60833329206798,-27.0,27,13,461,38,2e8bf5d6334d32e2f211ff2138f6d1d2fa790c9393e24f25e7058c1aafa1fc64
24,dqn,3004,heavy,heavy,70.20202020202021,233.0,92.66833333333334,183,201,-267.572421314201,396,195,17,18,0,0,300.0,-80.31250048719812,-56.145337499915875,-104.11458332708571,-27.0,27,13,413,17,52e5ead81c222369d1a2e31a0f82b5437989b5853e2a6fb64e52e0078a20ef3c
