#{"t_start": 1789708854.2289236, "env_id": "None"}
r,l,t
-150.571992,300,368.495235
-110.541925,300,370.434441
-182.280313,300,372.889762
-195.449038,300,375.609413
-151.898384,300,377.865391
-130.698734,300,380.342151
-160.433975,300,382.823456
-167.185638,300,385.094419
-191.517584,300,388.095542
-175.369942,300,390.59358
-127.437529,300,392.527194
-227.200042,300,395.761428
-153.771088,300,397.846151
-197.639238,300,400.02681
-201.980104,300,402.534225
-124.196696,300,404.062354
-112.289384,300,405.617274
-164.98013,300,407.922331
-112.812367,300,409.601717
-109.300792,300,411.260639
-150.43603,300,413.393241
-143.184934,300,414.936039
-185.977984,300,417.391761
-194.465121,300,419.981992
-99.947579,300,421.43857
-171.027817,300,423.666989
-141.375959,300,425.687037
-178.737538,300,428.033318
-98.721892,300,429.389881
-190.779659,300,431.711894
-124.391771,300,433.051646
-204.157105,300,435.135215
-155.125754,300,436.827201
-145.011446,300,438.966086
-153.098038,300,440.96433
-95.621575,300,442.448644
-125.667304,300,444.031843
-172.587592,300,446.082282
-208.806679,300,448.58695
-148.481855,300,450.39145
-91.830646,300,451.864972
-160.351892,300,453.67452
-88.329438,300,455.315861
-179.99255,300,457.359258
-127.961121,300,458.750206
-189.41233,300,460.831349
-149.478446,300,462.727704
-196.492429,300,465.129755
-159.561963,300,467.323059
-75.126583,300,468.398547
-62.553263,300,469.652497
-136.530938,300,471.302244
-152.918054,300,473.195935
-154.404325,300,475.181537
-152.014917,300,477.593663
-167.879367,300,479.696886
-136.403371,300,481.282748
-78.040375,300,482.715567
-204.77515,300,485.185139
-137.256638,300,486.811218
-162.75965,300,488.721714
-133.029046,300,490.54087
-150.178825,300,492.273967
-171.158367,300,494.721237
-121.78745,300,496.49871
-163.344492,300,498.69453
-155.690829,300,501.011184
-156.065321,300,503.013558
-225.991071,300,505.995902
-119.779075,300,507.795734
-120.906808,300,509.373815
-191.102513,300,511.858558
-175.970488,300,514.463706
-117.353904,300,516.274954
-134.402613,300,518.283359
-134.333946,300,520.26312
-62.977196,300,521.549733
-168.270425,300,523.802974
-151.171063,300,525.570025
-185.750817,300,527.911899
-173.683646,300,530.094686
-157.707504,300,532.207369
-116.729738,300,533.766245
-133.49315,300,535.573867
-200.374288,300,538.11679
-129.351908,300,539.835871
-103.348288,300,541.121135
-115.276404,300,542.735001
-150.933963,300,544.695834
-107.660663,300,546.375388
-163.990038,300,549.199444
-160.144358,300,551.530056
-138.661317,300,553.625255
-178.048442,300,555.851073
-95.768571,300,557.253401
-130.338663,300,559.604094
-186.10005,300,562.068822
-148.612863,300,563.939565
-177.164804,300,566.42145
-89.90465,300,567.878615
-121.059196,300,569.796629
-118.253871,300,572.066886
-172.864059,300,574.076787
-111.559238,300,575.82221
-138.933642,300,578.090825
-85.165563,300,580.016458
-99.762034,300,581.640737
-133.934163,300,583.979009
-97.598871,300,585.997503
-140.311338,300,588.069633
-187.945463,300,590.729048
-121.904921,300,592.520874
-102.636446,300,594.667112
-133.595425,300,596.954296
-202.736492,300,599.832098
-151.58843,300,602.101376
-122.95835,300,603.831916
-145.197508,300,605.731794
-147.113092,300,607.916854
-111.136183,300,609.692831
-121.749563,300,611.624469
-129.435559,300,613.629314
-175.110946,300,616.214642
-142.035105,300,618.618014
-87.352375,300,620.368356
-161.01638,300,622.483354
-114.586763,300,624.259004
-111.663583,300,626.183101
-154.88165,300,628.56188
-134.755767,300,631.088238
-137.52038,300,633.653739
-160.678429,300,636.187084
-151.978305,300,639.082007
-204.598642,300,642.209059
-107.93215,300,644.518243
-135.630642,300,646.97488
-159.985825,300,650.697588
-128.288254,300,653.493858
-108.406475,300,655.534759
-158.069613,300,657.925535
-157.320596,300,660.534687
-163.527425,300,663.07676
-149.460967,300,664.976659
-115.137467,300,667.350726
-100.418921,300,669.174506
-144.701404,300,671.428241
-88.229142,300,673.300745
-151.165192,300,675.635919
-156.586025,300,678.389105
-56.642846,300,679.897285
-163.898238,300,682.11687
-137.733667,300,684.464793
-115.822288,300,686.385227
-120.436742,300,687.990044
-110.050117,300,689.970314
-111.548471,300,691.48216
-136.14055,300,693.585061
-116.320467,300,695.370214
-150.03295,300,697.660069
-125.768008,300,699.604655
-163.947438,300,702.310147
-161.694392,300,704.404795
-127.531396,300,706.465595
-159.532946,300,708.539809
-131.974879,300,710.559714
-155.049625,300,712.877877
-125.988779,300,714.720828
-183.98665,300,717.372126
-187.560538,300,720.202209
-152.353658,300,722.194153
-86.65155,300,723.484592
-204.023388,300,726.336965
-141.350659,300,728.279541
-148.439254,300,730.566546
-118.123992,300,732.433028
-184.172517,300,734.92301
-153.151217,300,736.882691
-105.827667,300,738.496814
-145.813559,300,740.543308
-150.848842,300,742.57269
-97.6374,300,744.324603
-150.486263,300,746.393262
-205.7399,300,749.502262
-93.265163,300,751.219752
-183.5302,300,753.616616
-166.3379,300,755.97944
-126.881359,300,758.130566
-131.2076,300,760.070146
-201.442029,300,762.610089
-201.411834,300,765.402615
-113.993267,300,767.314083
-64.102542,300,768.57342
-182.025825,300,770.896339
-162.306271,300,773.061892
-123.952534,300,774.825496
-148.267288,300,776.924464
-155.859167,300,778.96856
-117.799604,300,780.770625
-193.598534,300,783.726036
-115.823821,300,785.350127
-120.794821,300,787.174366
-170.830321,300,789.358256
-168.05043,300,792.194181
-196.398809,300,795.044576
-123.192209,300,797.075343
-158.714496,300,799.315255
-90.356292,300,800.87536
-134.910329,300,802.923081
-200.5739,300,805.360096
-164.927396,300,807.021065
-205.053746,300,809.523987
-174.784221,300,811.710825
-185.85185,300,813.879913
-199.454238,300,816.418846
-180.328538,300,818.509698
-127.9012,300,820.698411
-137.05325,300,822.720402
-154.819538,300,824.907586
-167.273367,300,827.258922
-135.4186,300,829.018834
-106.97985,300,830.271695
-164.096534,300,832.35489
-118.211842,300,833.967931
-119.777642,300,835.452025
-138.076913,300,837.370217
-190.236471,300,839.534342
-127.234308,300,841.219503
-163.135504,300,842.783351
-189.991804,300,845.082918
-182.210192,300,847.552605
-197.660129,300,850.227012
-135.007063,300,852.437708
-110.726454,300,854.298288
-157.342142,300,856.375786
-186.350134,300,858.701147
-236.463855,300,862.44871
-208.989334,300,866.435014
-97.014221,300,867.899438
-158.605083,300,870.370467
-147.029013,300,872.898425
-185.778755,300,875.726603
-159.31283,300,878.665561
-142.995929,300,880.92991
-148.122563,300,883.323866
-185.210013,300,886.393075
-133.637296,300,888.834119
-95.087271,300,890.308708
-96.214921,300,891.702664
-141.462075,300,893.642235
-179.453446,300,895.92046
-177.899513,300,898.097805
-178.786621,300,900.217095
-131.818296,300,902.403445
-152.065646,300,904.877109
-124.299579,300,907.025553
-149.845592,300,909.131376
-186.214613,300,912.047089
-186.752579,300,914.684501
-134.844413,300,916.784127
-146.102163,300,918.852694
-154.18835,300,922.457549
-132.526738,300,925.563193
-208.519767,300,929.618666
-190.312638,300,933.647515
-150.209346,300,937.601527
-158.537583,300,941.245349
-81.41315,300,944.132194
-131.425546,300,947.190301
-156.047009,300,949.747152
-106.480442,300,950.981014
-164.990742,300,953.09129
-142.571121,300,954.801747
-113.158346,300,956.290659
-108.409742,300,957.751534
-112.476783,300,959.686483
-130.124192,300,963.868256
-142.441217,300,967.268208
-186.804909,300,971.558441
-148.36105,300,975.678053
-110.389825,300,979.082077
-175.18665,300,984.603635
-101.876279,300,986.872023
-195.389204,300,990.419728
-137.262384,300,993.390143
-102.168946,300,995.665919
-135.240533,300,998.713512
-127.680275,300,1001.465737
-136.56675,300,1004.537939
-206.254334,300,1009.054461
-167.189117,300,1011.75729
-144.251292,300,1014.585753
-141.311713,300,1017.406158
-191.011359,300,1021.340225
-136.095184,300,1024.181671
-161.249384,300,1027.047039
-138.116559,300,1029.97649
-163.929213,300,1034.361809
-124.671942,300,1037.785222
-76.094417,300,1040.323553
-160.951775,300,1043.103158
-155.710221,300,1045.571027
-169.772842,300,1048.362146
-162.79615,300,1050.665064
-168.989763,300,1053.499236
-188.825271,300,1056.234853
-142.011388,300,1058.725012
-174.328213,300,1061.364597
-177.561663,300,1063.858014
-124.245588,300,1065.734788
-175.869738,300,1068.159671
-137.541496,300,1070.432449
-139.752171,300,1072.321249
-154.234359,300,1074.462225
-146.969463,300,1077.310489
-157.365009,300,1079.769996
-130.2434,300,1081.765429
-134.608809,300,1083.580101
-129.085413,300,1085.827887
-174.768821,300,1088.706811
-194.87418,300,1091.27332
-153.819038,300,1093.608472
-163.728167,300,1096.131262
-144.523171,300,1098.306285
-157.826642,300,1100.845787
-195.616846,300,1104.147575
-110.746979,300,1106.168339
-191.393988,300,1109.278402
-181.543109,300,1112.119219
-126.224734,300,1114.427414
-127.730138,300,1116.576317
-154.76435,300,1118.973913
-152.799375,300,1121.732437
-117.932984,300,1124.269325
-150.052417,300,1126.512779
-174.743605,300,1129.394328
-177.121988,300,1132.556639
-195.606342,300,1135.766255
-151.196896,300,1137.791569
-154.444479,300,1140.332721
-188.082784,300,1142.76429
-237.814584,300,1146.285007
-183.148784,300,1149.2126
-128.218909,300,1151.229914
-156.971004,300,1153.525861
-174.572084,300,1155.802634
-211.268075,300,1158.931626
-135.940613,300,1161.250901
-78.319946,300,1162.921185
-139.669767,300,1165.41148
-177.748521,300,1168.28055
-121.590496,300,1170.43818
-89.382463,300,1172.456027
-132.084967,300,1174.421812
-182.508267,300,1177.408146
-136.875525,300,1179.826728
-216.81005,300,1183.418691
-134.300346,300,1185.483026
-209.76695,300,1188.812742
-147.534921,300,1190.903458
-113.386796,300,1192.76324
-154.500146,300,1195.013847
-162.028529,300,1197.615634
-161.537338,300,1200.144459
-167.372167,300,1203.355453
-122.503092,300,1205.517592
-147.987388,300,1207.972351
-191.992305,300,1211.055412
-188.755434,300,1214.54143
-132.320542,300,1217.450042
-119.1849,300,1219.499863
-133.956029,300,1221.527261
-79.093958,300,1222.866379
-150.582175,300,1225.337515
-162.483684,300,1227.775246
-160.224271,300,1230.0697
-179.666879,300,1232.234968
-149.853979,300,1234.190543
-187.209034,300,1236.748801
-125.858463,300,1238.451772
-184.911792,300,1240.83485
-181.182221,300,1243.042906
-165.196967,300,1245.241186
-119.969063,300,1246.96121
-156.446833,300,1249.133939
-157.292234,300,1251.241076
-115.287525,300,1253.024861
-148.238667,300,1254.819792
-63.566075,300,1256.826651
-114.229629,300,1259.500054
-104.573588,300,1289.133594
-161.397259,300,1617.174986
-153.631175,300,1618.930964
-162.312259,300,1621.363094
-107.207171,300,1623.894264
-199.439121,300,1627.024677
-169.214971,300,1630.34698
-148.068588,300,1633.003429
-128.735871,300,1635.292645
-163.559054,300,1637.890672
-185.098759,300,1640.85304
-189.770421,300,1643.619274
-114.153392,300,1645.545852
-133.776509,300,1647.654648
-173.131038,300,1650.290439
-159.235588,300,1652.910342
-152.400909,300,1655.070672
-149.435692,300,1657.351272
-94.746592,300,1659.312512
-129.923134,300,1661.480865
-149.825267,300,1663.682902
-143.196125,300,1666.038874
-116.877084,300,1667.882329
-181.274288,300,1670.272573
-111.852179,300,1672.267912
-119.154288,300,1674.106102
-141.464709,300,1676.350926
-114.171342,300,1678.073304
-121.788288,300,1679.882113
-188.15665,300,1682.610868
-67.029829,300,1684.141383
-141.499171,300,1686.558228
-163.73258,300,1688.775974
-108.95333,300,1690.528202
-126.103417,300,1692.27939
-123.2053,300,1694.179184
-176.154825,300,1696.652195
-138.282671,300,1698.802598
-196.799117,300,1702.425724
-169.382275,300,1704.833847
-132.25005,300,1706.763983
-71.595275,300,1708.500105
-181.579579,300,1711.0831
-166.937896,300,1713.66757
-112.526288,300,1715.72805
-152.819971,300,1717.926857
-145.560884,300,1720.30494
-192.517029,300,1723.119648
-195.781954,300,1725.965082
-132.507354,300,1727.729567
-117.960925,300,1729.357442
-156.823309,300,1731.933305
-183.129559,300,1734.277101
-188.117171,300,1736.925344
-121.273592,300,1738.947872
-99.760854,300,1740.526911
-121.972954,300,1742.433541
-81.260404,300,1743.891788
-85.981771,300,1745.349027
-166.095313,300,1747.561868
-162.530909,300,1749.63564
-153.062675,300,1751.578332
-185.199421,300,1753.872343
-80.699625,300,1755.518119
-156.509313,300,1757.420797
-120.298571,300,1759.44737
-143.843967,300,1761.500782
-167.054729,300,1763.85086
-132.355288,300,1765.921845
-149.566267,300,1768.191466
-155.394429,300,1770.259684
-129.622634,300,1772.33682
