episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,879,random,ns_heavy,39.43571428571428,122.5,36.806666666666665,108,146,-184.75022512154456,280,134,0,4,0,0,300.0,-34.50625019718427,-25.697100015047905,-67.54687490931246,-57.0,57,0,280,0,d9cb4b363eda9d452fde08e51c6f016f2c03be577505eb70a06b22cc2cf37da0
2,dqn,444,random,heavy,37.92231075697211,114.5,31.72833333333333,76,150,-173.60540016590753,251,101,0,2,0,0,300.0,-29.74531272565946,-21.800712484648834,-65.0593749555992,-57.0,57,0,251,0,ce33ce1144962693e1a066ec106f97caacb2d22b88aec8cddcb42b2b68d12425
3,dqn,381,random,heavy,44.987915407854985,120.5,49.63666666666666,131,152,-208.28619584565567,331,179,0,4,0,0,300.0,-45.63593750365544,-32.116925049186854,-74.53333329281304,-56.0,56,0,331,0,180f20b176edf6b4ed2f72eabcb3f9b632d7da73643ee40b1e0cdd03582d6801
4,dqn,569,random,ns_heavy,42.00570342205323,132.0,36.825,70,141,-210.81793341459792,263,122,0,3,0,0,300.0,-34.52343760547228,-32.1361624678837,-88.15833334124181,-56.0,56,0,263,0,d9ddf450c68fd7bcc1ae2ee7e1b73bf5751435549ce4079fd278f71a88afaae3
5,dqn,831,random,ns_heavy,37.243506493506494,111.5,19.118333333333332,53,103,-149.6670875840778,154,51,0,1,0,0,300.0,-17.92343762924429,-11.943649993902369,-62.79999996093102,-57.0,57,0,154,0,ab366162b1f82aec54ac7b254dac8a481899b21eb739ec667be82a6efb759fb4
6,dqn,909,random,balanced,30.175879396984925,100.0,20.016666666666666,42,158,-148.0489750672241,199,41,0,2,0,0,300.0,-18.765625214669853,-9.598974996140894,-62.68437485641334,-57.0,57,0,199,0,caed48faee592b6587c11a396611f88ce90a17e4d2714c565003d0db941a9e99
7,dqn,300,random,balanced,44.15665236051502,136.0,34.295,82,158,-188.99062520325904,233,75,0,2,0,0,300.0,-31.540625133668073,-24.556249990032672,-77.89375007955823,-55.0,55,1,233,0,fdaab5e29aa531c9014ba3c319748171b2dcb96e48497de301d95e570c40fd4b
8,dqn,255,random,ns_heavy,38.60129310344828,110.0,29.851666666666667,71,156,-170.6399585635395,232,76,0,1,0,0,300.0,-27.98593759466894,-18.348812484577508,-69.30520848429296,-55.0,55,0,232,0,d1ac092e55db3fd7cee70059fc6e4c0b9d263761b59fcde7cb1e754fe44ac4ca
9,dqn,531,random,left_heavy,39.62931034482759,168.0,30.648333333333333,62,148,-208.8708753187391,232,84,25,28,0,0,300.0,-28.732812769594602,-28.50368751000569,-95.63437503913883,-56.0,56,1,257,25,f6cdb3cdc26838ba2150ee64357a1965d7b89642e61be3bc70bc3027ec2ad0ed
10,dqn,589,random,ew_heavy,39.992063492063494,130.0,33.593333333333334,67,146,-198.6767459704265,252,106,0,3,0,0,300.0,-31.49375015986152,-25.759037474911015,-83.42395833565388,-58.0,58,0,252,0,62d65a166e907d971f6276982d01baf19375edb011e55a71b13b62e13ac09031
