episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,12.539007092198581,55.5,5.8933333333333335,17,139,-35.948071239785314,141,2,0,1,0,0,300.0,-22.100000408943743,-0.4164041665047988,-5.63166666433681,-7.800000000000004,39,3,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,16.08490566037736,101.0,8.525,20,152,-50.2511798617001,159,7,0,2,0,0,300.0,-31.968750700820237,-0.8701374989504984,-8.812291661929336,-8.600000000000001,43,2,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,9.829411764705883,58.0,5.57,12,161,-35.36132953918205,170,9,0,1,0,0,300.0,-20.887500376906246,-0.38174583384898136,-5.892083328426816,-8.200000000000003,41,1,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,8.31203007518797,49.5,3.685,10,125,-25.873491957739326,133,8,0,1,0,0,300.0,-13.818750295322388,-0.23474166647283717,-4.819999995944091,-7.0000000000000036,35,4,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,12.05586592178771,76.0,7.193333333333333,18,169,-44.3457672439348,179,10,0,2,0,0,300.0,-26.97500058589503,-0.5722250002036163,-8.198541657836177,-8.600000000000001,43,1,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,14.909340659340659,88.0,9.046666666666667,27,166,-54.23801749401828,182,16,0,1,0,0,300.0,-33.7062508338131,-1.0980166645218563,-10.033749995683317,-9.399999999999999,47,5,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,18.05829596412556,110.0,13.423333333333334,27,187,-74.4981925211563,223,36,0,2,0,0,300.0,-50.33125085895881,-1.6467333381478968,-12.32020832404959,-10.199999999999996,51,5,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,15.932017543859649,92.0,12.108333333333333,27,199,-66.31247583741637,228,29,0,1,0,0,300.0,-45.40625084890053,-1.3376833320347947,-9.768541656481105,-9.799999999999997,49,4,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,12.896984924623116,80.5,8.556666666666667,27,173,-51.84032136462265,199,26,0,1,0,0,300.0,-32.087500537745655,-0.7882375010020041,-9.164583325874998,-9.799999999999997,49,6,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,17.545833333333334,93.0,14.036666666666667,40,193,-77.1474008323297,240,47,0,2,0,0,300.0,-52.562500837724656,-1.8226083384266532,-12.96229165617842,-9.799999999999997,49,5,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,13.904494382022472,158.5,8.25,23,161,-53.27961295102212,178,17,0,3,0,0,300.0,-30.937500461004674,-0.8550291647385164,-12.887083325278928,-8.600000000000001,43,6,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,19.018099547511312,144.5,14.01,32,190,-78.28488394528172,221,31,0,1,0,0,300.0,-52.51250061625615,-1.985299996854883,-14.987083332170721,-8.8,44,4,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,17.810546875,119.0,15.198333333333334,37,207,-77.46339667226056,256,49,0,1,0,0,300.0,-56.481250847224146,-1.5794374999437424,-10.00270832509268,-9.399999999999999,47,5,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,10.082914572864322,99.0,6.6883333333333335,26,196,-42.606875742808946,199,3,0,1,0,0,300.0,-25.05625074636191,-0.7106249996228143,-8.839999996824194,-8.000000000000004,40,5,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,14.381696428571429,123.5,10.738333333333333,28,206,-62.85337568655017,224,18,0,2,0,0,300.0,-40.26250068983063,-1.1937916660761403,-12.997083330643356,-8.400000000000002,42,1,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
