#{"t_start": 1789709724.8434823, "env_id": "None"}
r,l,t
-56.196951,300,793.288626
-110.97478,300,795.299423
-133.981076,300,797.570128
-56.767517,300,799.304651
-143.422767,300,801.834418
-91.026551,300,803.830787
-68.190159,300,805.603347
-75.723538,300,807.534217
-110.204976,300,809.642469
-136.06883,300,812.013424
-56.312184,300,813.621106
-64.868634,300,815.40476
-134.364293,300,817.735909
-78.417134,300,819.613137
-75.48675,300,821.48592
-113.393659,300,823.56877
-125.097034,300,826.186316
-138.685626,300,828.818803
-72.775589,300,830.927128
-59.919167,300,833.132203
-126.619754,300,835.894415
-114.532347,300,838.157425
-57.520667,300,839.878534
-100.040759,300,841.91796
-77.894813,300,844.025721
-77.314225,300,846.00225
-43.748401,300,847.586923
-92.415817,300,849.546558
-116.938072,300,851.618464
-95.912118,300,853.605131
-119.047455,300,855.938304
-55.787634,300,857.65945
-157.382651,300,860.417499
-59.576721,300,862.150078
-111.496221,300,864.475837
-104.003672,300,866.702253
-93.289692,300,868.621361
-86.827201,300,870.462202
-74.509255,300,872.249613
-99.45461,300,874.264129
-44.200659,300,875.956239
-80.335992,300,877.616458
-70.729822,300,879.413002
-99.092476,300,881.466096
-105.381567,300,883.379625
-59.275242,300,885.032287
-42.031196,300,886.351326
-69.967684,300,888.238652
-107.449205,300,890.196573
-90.743884,300,892.196476
-72.643038,300,894.067089
-95.224013,300,896.220294
-84.003455,300,898.104002
-99.760517,300,900.127297
-127.054347,300,902.34884
-152.015883,300,904.893773
-91.343518,300,906.748858
-54.736376,300,908.480984
-103.46663,300,910.610068
-30.077775,300,911.956154
-69.727426,300,913.714034
-68.885038,300,915.815224
-40.651934,300,917.265826
-70.690226,300,919.042968
-31.740088,300,920.742208
-30.82318,300,922.211648
-99.328022,300,924.315561
-106.501226,300,926.439844
-113.132718,300,928.627243
-122.223905,300,931.055311
-103.622839,300,933.143639
-133.273551,300,935.338977
-116.285926,300,938.154289
-55.088696,300,940.78971
-119.827372,300,943.753141
-66.926105,300,946.202563
-109.617351,300,949.177323
-79.048709,300,951.444101
-72.731676,300,1022.258945
-109.260376,300,1025.165001
-49.830801,300,1249.576701
-75.804047,300,1251.16524
-59.052642,300,1252.415525
-93.320326,300,1253.740923
-43.55348,300,1254.99879
-92.05088,300,1256.728742
-51.346909,300,1257.574857
-49.400476,300,1259.774911
-77.339713,300,1261.758638
-136.623067,300,1265.231208
-97.946543,300,1268.041931
-94.617959,300,1270.908969
-124.556309,300,1274.061249
-82.629588,300,1276.609365
-104.303634,300,1279.407138
-90.694359,300,1282.065179
-98.889592,300,1285.119515
-86.702901,300,1288.081612
-61.017072,300,1290.499366
-114.088818,300,1294.977129
-68.907047,300,1297.78396
-135.593325,300,1300.972687
-99.285568,300,1303.640523
-117.839301,300,1307.031799
-68.236968,300,1309.498186
-43.454709,300,1311.739228
-82.140738,300,1314.390779
-60.351826,300,1316.8428
-84.881601,300,1319.458157
-85.221805,300,1322.095406
-63.800043,300,1324.48116
-94.673493,300,1326.454458
-36.045217,300,1327.603245
-60.529638,300,1329.021024
-75.670813,300,1330.642918
-71.118434,300,1331.975722
-93.392059,300,1333.485519
-87.638701,300,1335.126229
-74.525597,300,1336.949327
-44.311484,300,1338.185184
-156.263863,300,1339.983676
-60.936663,300,1341.430091
-65.103605,300,1342.786995
-98.428043,300,1344.183754
-58.963992,300,1345.289531
-100.171871,300,1346.664971
-72.626784,300,1347.834648
-98.149605,300,1349.288247
-84.018647,300,1350.596453
-85.773526,300,1351.878031
-99.563359,300,1353.121234
-90.005384,300,1354.355762
-73.847396,300,1355.432464
-39.382534,300,1356.651672
-66.486655,300,1357.887101
-83.934405,300,1359.314513
-128.073188,300,1360.30905
-143.689871,300,1361.32532
-56.415026,300,1361.913192
-55.454597,300,1362.559986
