episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,20.836879432624112,104.5,9.793333333333333,25,127,-58.0283839902826,141,14,0,1,0,0,300.0,-36.72500064689666,-1.3579666662713867,-12.745416677114552,-7.200000000000004,36,7,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,21.92138364779874,125.0,11.618333333333334,26,138,-67.84648409848663,159,21,0,2,0,0,300.0,-43.56875077448785,-1.8077333361339687,-14.26999998786487,-8.200000000000003,41,6,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,18.24411764705882,87.0,10.338333333333333,24,156,-59.92206760079497,170,14,0,1,0,0,300.0,-38.76875091390684,-1.4335250022857497,-12.319791684602388,-7.400000000000004,37,6,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,13.639097744360901,70.0,6.046666666666667,14,123,-37.40415465565382,133,10,0,1,0,0,300.0,-22.675000491086394,-0.5622791667607087,-8.566874997806737,-5.600000000000002,28,10,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,19.106145251396647,137.5,11.4,25,157,-70.16648839036428,179,22,0,2,0,0,300.0,-42.75000089639798,-1.82461250137494,-16.591874992591336,-9.0,45,6,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,12.711538461538462,97.5,7.711666666666667,18,178,-46.822283917818964,182,4,0,1,0,0,300.0,-28.918750582262874,-0.8458250005169248,-11.057708335039205,-6.000000000000003,30,9,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,20.95964125560538,129.0,15.58,32,182,-84.93079278958689,223,41,0,2,0,0,300.0,-58.193751114886254,-2.303083329491347,-15.033958345209255,-9.399999999999999,47,5,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,20.907894736842106,127.0,15.89,37,177,-84.48085916091658,228,51,0,1,0,0,300.0,-59.45625081518665,-2.5681499989514127,-12.856458346778528,-9.599999999999998,48,6,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,14.72110552763819,70.0,9.765,21,179,-56.0484423866401,199,20,0,1,0,0,300.0,-36.61875073798001,-1.143649998367619,-9.886041650292462,-8.400000000000002,42,8,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,14.24375,82.5,11.395,34,201,-63.45609633105562,240,39,0,2,0,0,300.0,-42.73125049751252,-1.3438041661887836,-10.381041667354305,-9.0,45,7,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,18.52247191011236,180.0,10.99,24,151,-67.98153809573343,178,27,0,3,0,0,300.0,-41.21250059828162,-1.5767458326306953,-16.192291664821074,-9.0,45,7,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,26.728506787330318,143.5,19.69,49,165,-102.91627563578731,221,56,0,1,0,0,300.0,-72.73125064419582,-3.4433583310172255,-17.14166666057425,-9.599999999999998,48,8,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,19.26953125,120.0,16.44333333333333,48,200,-84.62895100770035,256,56,0,1,0,0,300.0,-60.581251026596874,-2.2997833294699386,-12.347916651633572,-9.399999999999999,47,6,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,16.517587939698494,103.5,10.958333333333334,26,174,-62.86941334011279,199,25,0,1,0,0,300.0,-41.05625083250925,-1.427537501601183,-10.985625006002369,-9.399999999999999,47,7,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,24.609375,152.0,18.375,39,178,-99.50142999834713,224,46,0,2,0,0,300.0,-68.69375082897022,-3.2145541690370023,-17.993125000339955,-9.599999999999998,48,5,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,21.601092896174862,116.0,13.176666666666666,27,151,-74.11744669733667,183,32,0,3,0,0,300.0,-49.40000087581575,-1.8611958331392084,-15.456249988381757,-7.400000000000004,37,5,183,0,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
17,dqn,3002,left_heavy,left_heavy,31.360189573459717,151.5,22.06,48,151,-109.37172573431528,211,60,5,14,0,0,300.0,-79.7000007526949,-4.4146416731797204,-16.657083308440612,-8.600000000000001,43,5,216,5,84ea70c2a31d25ed012050691e3b4dea349598680443377414e6db3344541e93
18,dqn,3003,left_heavy,left_heavy,28.661290322580644,154.5,20.733333333333334,44,161,-103.89451280080026,217,56,0,5,0,0,300.0,-74.93125029606745,-3.9774291633606493,-16.585833341372197,-8.400000000000002,42,7,217,0,cfc06d724c0e15a1dc8f8e55a6bf9862f026619493244c328ba61184d50f8b70
19,dqn,3004,left_heavy,left_heavy,21.714673913043477,114.5,13.318333333333333,30,148,-70.75307578302088,184,36,0,1,0,0,300.0,-49.1750007760711,-1.9709916644227627,-12.407083342527038,-7.200000000000004,36,7,184,0,9c737ff351f8aa9fbaf3bf7d1ba4db0aa502f11584f8afd6626ebd8bcbb0015f
20,dqn,3005,left_heavy,left_heavy,22.97196261682243,199.0,16.39666666666667,34,158,-90.20288836024262,214,56,13,19,0,0,300.0,-60.693750862032175,-2.7818458280249616,-18.127291670185517,-8.600000000000001,43,6,227,13,48c2dfa194a8178ad606ea80635deb78ac5a229782e451fb70216b8437a4ef28
21,dqn,3001,heavy,heavy,43.127604166666664,209.5,55.205,114,205,-203.9297876711275,384,179,1,3,0,0,300.0,-160.756250157021,-14.023537506167463,-19.750000007939544,-9.399999999999999,47,5,385,1,35e39fa41f6d5cbb2c472eef4ab4d1d4e3589b60ecc40f28445a39ae5bcfbbba
