episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,19.97517730496454,149.0,9.388333333333334,29,125,-143.11286675320014,141,16,0,1,0,0,300.0,-8.801562617649324,-5.032137505779973,-76.27916662977077,-53.0,53,1,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,28.430817610062892,176.5,15.068333333333333,33,127,-154.57069187038223,159,32,0,2,0,0,300.0,-14.126562744029798,-8.352462511017077,-78.09166661533527,-54.0,54,1,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,21.929411764705883,130.0,12.426666666666666,28,148,-140.92469176404416,170,22,0,1,0,0,300.0,-11.650000167544931,-5.8642749950406134,-68.41041660145856,-55.0,55,1,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,11.88345864661654,75.5,5.2683333333333335,18,120,-89.47673752298942,133,13,0,1,0,0,300.0,-4.939062582678162,-1.3283000011033437,-32.20937493920792,-51.0,51,1,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,21.298882681564248,147.0,12.708333333333334,31,152,-145.95265444428807,179,27,0,2,0,0,300.0,-11.914062713156454,-5.6375500024543745,-72.40104172867723,-56.0,56,1,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,25.46978021978022,98.5,15.451666666666666,38,130,-147.70506264258944,182,52,0,1,0,0,300.0,-14.48593761632219,-8.047250001470823,-71.17187502479646,-54.0,54,1,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,33.473094170403584,147.0,24.881666666666668,53,140,-175.2471960072952,223,83,0,2,0,0,300.0,-23.32656270673033,-16.05917498912532,-80.86145831143949,-55.0,55,1,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,32.16228070175438,123.0,24.44333333333333,56,134,-178.68735047312148,228,94,0,1,0,0,300.0,-22.915625113993883,-16.224849993467064,-83.54687536566053,-56.0,56,1,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,24.334170854271356,103.0,16.141666666666666,46,142,-136.55148755162435,199,57,0,1,0,0,300.0,-15.132812643540092,-7.2999249928114285,-59.11874991527293,-55.0,55,1,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,24.945833333333333,109.5,19.958333333333332,44,158,-151.72592092201447,240,82,0,2,0,0,300.0,-18.710937558789738,-10.416024975952313,-69.59895838727243,-53.0,53,1,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,25.73314606741573,153.0,15.268333333333333,41,136,-157.2452668163322,178,42,0,3,0,0,300.0,-14.314062620978802,-12.239537479924186,-77.69166671542916,-53.0,53,1,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,29.90497737556561,142.0,22.03,51,155,-167.1698460036982,221,66,0,1,0,0,300.0,-20.653125239885412,-14.389637464946276,-78.12708329886664,-54.0,54,1,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,27.119140625,171.5,23.141666666666666,61,173,-181.0235170428205,256,83,0,1,0,0,300.0,-21.695312816184014,-16.736537509321355,-88.59166671731509,-54.0,54,1,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,22.402010050251256,164.0,14.86,35,155,-156.89523769419247,199,44,0,1,0,0,300.0,-13.93125020863954,-10.032737474353786,-78.93125001119915,-54.0,54,1,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,28.850446428571427,175.5,21.543333333333333,42,158,-182.87273768912345,224,66,0,2,0,0,300.0,-20.19687519641593,-15.03836248169464,-92.63750001101289,-55.0,55,1,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,26.803977272727273,137.0,15.725,33,131,-168.60741692281522,176,45,7,10,0,0,300.0,-14.742187725729309,-12.051687502890855,-87.81354169419501,-54.0,54,1,183,7,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
