#{"t_start": 1789711133.5474188, "env_id": "None"}
r,l,t
-85.114592,300,304.833119
-59.211601,300,305.585254
-59.200151,300,306.461307
-39.452638,300,307.305563
-83.750388,300,308.300872
-69.772384,300,309.149835
-92.854576,300,310.019431
-55.712567,300,310.870511
-69.69198,300,311.666321
-71.596676,300,312.672675
-33.775313,300,313.431909
-129.221192,300,314.635958
-43.172688,300,315.664709
-87.163234,300,319.174567
-69.335222,300,320.793132
-71.961122,300,322.546875
-31.176734,300,323.85873
-78.050059,300,325.611681
-102.402996,300,327.446804
-47.451442,300,328.897943
-98.246351,300,330.608941
-74.358963,300,332.339029
-105.744801,300,334.530229
-94.034788,300,336.368946
-25.018104,300,337.63001
-42.235855,300,339.066368
-22.689384,300,340.340061
-37.057451,300,341.678744
-83.115484,300,343.492296
-70.356659,300,345.115304
-59.462938,300,346.697195
-82.554888,300,348.452206
-42.541859,300,349.778837
-80.58368,300,351.440981
-51.713409,300,352.854502
-78.298609,300,354.546404
-34.789175,300,355.650333
-48.738022,300,356.415603
-69.482609,300,357.487637
-71.249022,300,358.56445
-119.285589,300,359.608496
-34.960855,300,360.197148
-48.575647,300,360.898101
-47.474467,300,361.561737
-81.906322,300,363.321575
-46.887221,300,370.446192
-83.490868,300,372.388974
-24.389042,300,373.603913
-34.503088,300,375.025519
-99.663088,300,376.937701
-89.179676,300,378.768383
-95.867146,300,380.575031
-132.940809,300,382.644593
-148.336363,300,384.975848
-77.798676,300,386.70678
-70.727267,300,388.280502
-89.290218,300,390.002046
-47.865684,300,391.391954
-51.856805,300,392.876256
-69.097884,300,394.549234
-63.094039,300,396.09739
-95.185084,300,397.964649
-64.219188,300,399.671009
-40.584409,300,401.160736
-33.488638,300,402.530537
-38.074188,300,403.965965
-67.340651,300,405.577975
-25.207867,300,406.840475
-100.862972,300,408.654743
-72.463018,300,410.328576
-100.487442,300,412.286563
-93.86623,300,414.122408
-75.796409,300,415.684349
-96.073289,300,417.516739
-91.527409,300,419.315036
-32.236171,300,420.688998
-101.898959,300,422.647094
-130.756305,300,424.779743
-61.584601,300,426.37389
-103.553897,300,428.242934
-130.996134,300,430.318592
-75.222285,300,431.929109
-62.948722,300,433.353262
-88.445055,300,434.403293
-99.503239,300,435.577792
-142.772454,300,437.390925
-59.694176,300,439.002479
-43.207355,300,440.850835
-25.024125,300,442.091919
-37.613592,300,443.186233
-107.871438,300,444.315596
-36.129125,300,445.309332
-82.397401,300,446.951195
-57.614722,300,448.456031
-33.235021,300,449.643517
-52.126651,300,451.007477
-61.746288,300,452.669615
-32.384884,300,453.951198
-85.425701,300,455.647041
-109.533009,300,457.377787
-36.898826,300,458.605894
-64.262584,300,460.306086
-103.762672,300,462.383605
-125.589225,300,464.605538
-97.572588,300,466.414732
-99.012717,300,468.786552
-77.670789,300,470.47443
-78.440126,300,472.306659
-24.836379,300,473.571001
-33.252525,300,475.039109
-24.157663,300,476.320336
-90.903321,300,478.232424
-59.286701,300,479.747784
-71.909417,300,481.433007
-36.323205,300,482.872082
-39.467842,300,484.227239
-47.75798,300,485.657412
-81.50246,300,487.306385
-36.078038,300,488.535003
-37.213875,300,489.809652
-111.843368,300,491.66097
-50.410288,300,493.138148
-92.213693,300,494.853884
-86.799013,300,497.030643
-83.765051,300,499.332408
-114.705568,300,502.09988
-94.313147,300,504.41047
-65.848067,300,506.915455
-69.548817,300,509.553221
-94.979555,300,512.043721
-23.171092,300,513.894341
-94.185992,300,516.362672
-51.362842,300,518.518866
-78.031163,300,520.983956
-37.753663,300,523.032701
-86.643701,300,526.387575
-79.718263,300,528.160155
-97.543093,300,530.094433
-62.883751,300,531.733432
-58.127084,300,533.327569
-85.739625,300,535.17333
-27.702388,300,536.503868
-96.377342,300,538.398582
-114.615709,300,540.475014
-74.50998,300,542.250779
-39.575417,300,543.718433
-162.02093,300,546.323241
