episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,21.46808510638298,159.0,10.09,27,125,-98.39413768677842,141,16,0,1,0,0,300.0,-9.459375221282244,-4.928512509594294,-74.80624995590188,-9.2,46,5,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,28.58805031446541,149.5,15.151666666666667,32,130,-119.85148774289848,159,29,0,2,0,0,300.0,-14.204687704448588,-10.121800010952578,-85.5250000274973,-9.999999999999996,50,3,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,20.394117647058824,156.5,11.556666666666667,23,148,-98.0317334926418,170,22,0,1,0,0,300.0,-10.834375128732063,-5.329649999454704,-72.06770836445503,-9.799999999999997,49,5,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,13.221804511278195,80.5,5.861666666666666,18,120,-59.50309180461557,133,13,0,1,0,0,300.0,-5.49531262984965,-1.8379875020378675,-42.169791672728024,-9.999999999999996,50,4,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,21.932960893854748,133.5,13.086666666666666,30,153,-98.82056692093029,179,26,0,2,0,0,300.0,-12.268750204355456,-6.966399993159577,-68.98541672341526,-10.599999999999994,53,4,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,22.994505494505493,101.0,13.95,35,138,-102.23380857801892,182,44,0,1,0,0,300.0,-13.078125187312253,-7.262975004714826,-70.69270838599186,-11.199999999999992,56,4,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,31.65695067264574,163.5,23.531666666666666,52,138,-122.52330854693065,223,85,0,2,0,0,300.0,-22.060937662259676,-14.344662509529014,-74.91770837514196,-11.199999999999992,56,3,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,28.32017543859649,126.0,21.523333333333333,47,151,-115.54168351722691,228,77,0,1,0,0,300.0,-20.17812530195806,-12.580225005343536,-71.78333320992533,-10.999999999999993,55,4,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,18.238693467336685,72.0,12.098333333333333,34,152,-73.31771259227024,199,47,0,1,0,0,300.0,-11.342187673202716,-4.4567749988586,-46.91874992020894,-10.599999999999994,53,5,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,18.610416666666666,78.0,14.888333333333334,33,166,-78.24152102741282,240,74,0,2,0,0,300.0,-13.957812707638368,-5.812874996972823,-47.67083332280163,-10.799999999999994,54,4,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,21.30056179775281,180.0,12.638333333333334,35,138,-104.43902106714606,178,40,0,3,0,0,300.0,-11.848437745706178,-5.438499990815037,-76.35208333062474,-10.799999999999994,54,6,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,27.65158371040724,154.5,20.37,50,152,-123.81273777070378,221,69,0,1,0,0,300.0,-19.096875211922452,-10.950237531237512,-82.96562502754387,-10.799999999999994,54,5,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,23.5703125,92.0,20.113333333333333,56,167,-96.3328002897571,256,89,0,1,0,0,300.0,-18.85625027155038,-9.564050009312632,-57.11250000889413,-10.799999999999994,54,5,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,19.123115577889447,132.5,12.685,33,171,-88.11508352257368,199,28,0,1,0,0,300.0,-11.892187722725794,-5.105187498257143,-61.317708301590756,-9.799999999999997,49,5,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,24.638392857142858,182.0,18.39666666666667,40,159,-120.59292947619768,224,65,0,2,0,0,300.0,-17.246875258511864,-9.882512490801314,-82.66354172688443,-10.799999999999994,54,5,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,27.727272727272727,129.0,16.27,35,132,-120.65500849943052,176,44,7,9,0,0,300.0,-15.253125215996988,-10.993549992273618,-84.00833329115994,-10.399999999999995,52,2,183,7,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
17,dqn,3002,left_heavy,left_heavy,38.422680412371136,164.5,24.85,47,144,-138.1824963285988,194,50,22,23,0,0,300.0,-23.296875359024853,-19.749162522533886,-84.33645844704006,-10.799999999999994,54,2,216,22,84ea70c2a31d25ed012050691e3b4dea349598680443377414e6db3344541e93
18,dqn,3003,left_heavy,left_heavy,29.445812807881772,129.0,19.928333333333335,40,151,-122.75237112651088,203,52,14,18,0,0,300.0,-18.68281279806979,-14.270599998910622,-78.59895832953043,-11.199999999999992,56,1,217,14,cfc06d724c0e15a1dc8f8e55a6bf9862f026619493244c328ba61184d50f8b70
19,dqn,3004,left_heavy,left_heavy,26.15730337078652,108.5,15.523333333333333,37,133,-109.50852937663659,178,45,6,10,0,0,300.0,-14.553125251084566,-10.24186249519917,-73.51354163035285,-11.199999999999992,56,2,184,6,9c737ff351f8aa9fbaf3bf7d1ba4db0aa502f11584f8afd6626ebd8bcbb0015f
20,dqn,3005,left_heavy,left_heavy,27.637755102040817,189.5,18.063333333333333,36,149,-130.78738368610357,196,47,31,33,0,0,300.0,-16.934375297045335,-14.429050019504219,-88.82395836955402,-10.599999999999994,53,5,227,31,48c2dfa194a8178ad606ea80635deb78ac5a229782e451fb70216b8437a4ef28
21,dqn,3001,heavy,heavy,43.47792207792208,202.5,55.79666666666667,118,172,-201.98783773908133,385,213,0,2,0,0,300.0,-52.309375220909715,-41.76908747232656,-96.70937504584435,-11.199999999999992,56,2,385,0,35e39fa41f6d5cbb2c472eef4ab4d1d4e3589b60ecc40f28445a39ae5bcfbbba
22,dqn,3002,heavy,heavy,45.580536912751676,202.5,67.91666666666667,135,185,-222.69335015746987,447,262,0,3,0,0,300.0,-63.67187522002496,-49.75584994971417,-98.46562498772983,-10.799999999999994,54,2,447,0,964e389756d50f20c35f5d53a365f3ed70222f6b9e7099ea164edf1b9d6da672
23,dqn,3003,heavy,heavy,37.970715835141,186.5,58.35,103,201,-205.75179615516237,461,260,0,5,0,0,300.0,-54.70312534389086,-45.865337446513024,-94.78333336475771,-10.399999999999995,52,2,461,0,2e8bf5d6334d32e2f211ff2138f6d1d2fa790c9393e24f25e7058c1aafa1fc64
24,dqn,3004,heavy,heavy,40.630750605326874,168.5,55.935,126,201,-201.77115444184068,413,212,0,4,0,0,300.0,-52.4390626878012,-41.61230002855148,-97.31979172548745,-10.399999999999995,52,3,413,0,52e5ead81c222369d1a2e31a0f82b5437989b5853e2a6fb64e52e0078a20ef3c
25,dqn,3005,heavy,heavy,37.151620370370374,182.5,53.501666666666665,108,187,-198.47685439578896,432,245,2,8,0,0,300.0,-50.15781267546117,-40.34612503172023,-97.17291668860707,-10.799999999999994,54,1,434,2,72a9e65b29d431b475b47482dad2f92405164fad6275910045c75afe96f08027
