episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,20.921985815602838,86.0,9.833333333333334,23,128,-57.605600446321475,141,13,0,1,0,0,300.0,-36.87500048149377,-1.3828916653277694,-11.547708299499948,-7.800000000000004,39,7,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,25.355345911949687,117.5,13.438333333333333,32,134,-78.34239674724594,159,25,0,2,0,0,300.0,-50.393750899937004,-2.480729173747386,-16.46791667356159,-9.0,45,6,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,15.944117647058823,103.5,9.035,20,154,-54.833571609258804,170,16,0,1,0,0,300.0,-33.88125077961013,-1.068570832102705,-11.683749997545966,-8.200000000000003,41,7,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,15.390977443609023,74.5,6.823333333333333,18,119,-41.71792132714981,133,14,0,1,0,0,300.0,-25.587500493973494,-0.6806291650769714,-9.049791668099356,-6.400000000000003,32,10,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,19.550279329608937,115.0,11.665,27,158,-67.90773411445042,179,21,0,2,0,0,300.0,-43.7437507850118,-1.6491916700564615,-14.114791659382167,-8.400000000000002,42,5,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,13.280219780219781,85.5,8.056666666666667,20,171,-49.293338154072266,182,11,0,1,0,0,300.0,-30.21250065183267,-0.8850041664925808,-9.79583333574701,-8.400000000000002,42,6,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,25.219730941704036,109.0,18.746666666666666,43,175,-96.68207181203833,223,48,0,2,0,0,300.0,-69.7437510075979,-3.057487502444565,-13.880833301995867,-9.999999999999996,50,3,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,21.50219298245614,112.0,16.341666666666665,39,179,-85.58222189551302,228,49,0,1,0,0,300.0,-60.987501059193164,-2.254720830648149,-12.140000005671762,-10.199999999999996,51,5,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,13.92713567839196,72.5,9.238333333333333,24,173,-54.673088219403176,199,26,0,1,0,0,300.0,-34.56250073481351,-1.148712502876151,-9.961874981713493,-9.0,45,6,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,18.454166666666666,69.0,14.763333333333334,46,188,-75.43958010181886,240,52,0,2,0,0,300.0,-53.83750096010044,-1.7902041654997451,-10.011874976218694,-9.799999999999997,49,6,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
