episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,772,random,balanced,33.93409090909091,148.0,24.885,65,149,-130.29440009063904,220,71,0,1,0,0,300.0,-23.26093774533365,-15.192837460207377,-80.64062488509808,-11.199999999999992,56,1,220,0,9cd712ab07f30a75a07166f5ce69084fb96cb827400a8d804407af148ac02bef
2,dqn,367,random,heavy,47.36807817589577,142.5,48.48,118,165,-181.07672949162844,307,142,1,4,0,0,300.0,-43.80312528053764,-38.297562562343906,-87.57604164874647,-11.399999999999991,57,0,308,1,b832bd9de988279a63337ec4f32da220792aa1c8794fee8fde1614aae91094fc
3,dqn,660,random,ew_heavy,42.689655172413794,112.5,37.141666666666666,89,143,-151.24989619122434,261,118,0,2,0,0,300.0,-34.81093783315737,-29.35562499316947,-75.68333336489741,-11.399999999999991,57,1,261,0,2ed79e64f524e5b7b8ab5f02f5934bd2a3de309d398f331ac9f1771fc1cdf4be
4,dqn,200,random,balanced,37.39940828402367,95.5,21.06833333333333,48,113,-106.84461660530143,169,56,0,1,0,0,300.0,-19.75156250759028,-13.420137472806523,-62.27291662490461,-11.399999999999991,57,1,169,0,1a929c4a0049f47981d25fa1a2b191be186d33cdb21b427a50830d3143d5a26b
5,dqn,945,random,heavy,38.31290322580645,155.0,19.795,49,112,-128.65157110778458,155,43,0,1,0,0,300.0,-18.557812671293505,-17.3260499920587,-81.56770844443236,-11.199999999999992,56,2,155,0,606d141bf0543a08ade33eddf46543c422db0ee504e984233d4ad7d5c4e41238
6,dqn,89,random,low,42.18410041841004,113.5,33.60666666666667,81,143,-136.85750862892962,239,96,0,2,0,0,300.0,-31.506250206264667,-22.30855005124832,-72.04270837141667,-10.999999999999993,55,0,239,0,80952ea77ad04adeba23ba0f608c640f7dc7003cdc2da1321fc69155ace8e900
7,dqn,265,random,heavy,36.440711462450594,96.0,30.731666666666666,85,148,-127.47455861501292,253,105,0,1,0,0,300.0,-28.810937711037695,-18.1396625066678,-69.12395839730743,-11.399999999999991,57,1,253,0,ccd0cb61ae3d35e7e1c4643a6e856ca7165cee8ab4d167d07231c1abd30b2526
8,dqn,654,random,ns_heavy,40.039370078740156,110.0,33.9,77,167,-137.00092089446343,254,87,0,1,0,0,300.0,-31.781250167521648,-23.94571248553765,-70.47395824140403,-10.799999999999994,54,0,254,0,766ff4111426a40427dbd142d1061bfbab5c451dad7ee5ad1a14ce8847c36e0a
9,dqn,17,random,heavy,35.19932432432432,128.5,17.365,48,104,-103.49495865817667,148,44,0,1,0,0,300.0,-16.279687828500755,-9.844437517118784,-66.17083331255708,-11.199999999999992,56,0,148,0,2eff2af0c12cfb2480e3d6c0691b366ff4fdb48e75c2b144f5d01e7863a95103
10,dqn,460,random,ns_heavy,46.333333333333336,153.0,43.09,100,147,-160.3646794770633,279,132,0,2,0,0,300.0,-40.39687530929223,-29.094887496579766,-79.47291667119134,-11.399999999999991,57,1,279,0,193042abca6c4ac65f7cd67cd4f8404afef5a8c7e3cf64485d2ff78581240b2b
