episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
20,dqn,3005,left_heavy,left_heavy,13.506607929515418,150.5,10.223333333333333,19,187,-60.09063423190017,227,40,0,8,0,0,300.0,-38.33750089351088,-1.2364666655215844,-13.716666672867703,-6.800000000000003,34,5,227,0,48c2dfa194a8178ad606ea80635deb78ac5a229782e451fb70216b8437a4ef28
21,dqn,3001,heavy,heavy,27.835064935064935,121.0,35.721666666666664,74,306,-135.97603002419274,385,79,0,2,0,0,300.0,-109.09375085681677,-5.922904177690359,-15.359374989685616,-5.600000000000002,28,7,385,0,35e39fa41f6d5cbb2c472eef4ab4d1d4e3589b60ecc40f28445a39ae5bcfbbba
22,dqn,3002,heavy,heavy,37.92841163310962,210.0,56.513333333333335,119,315,-182.4771879168492,447,132,0,3,0,0,300.0,-143.55000042263418,-13.823645825967082,-18.903541668248376,-6.200000000000003,31,9,447,0,964e389756d50f20c35f5d53a365f3ed70222f6b9e7099ea164edf1b9d6da672
23,dqn,3003,heavy,heavy,35.716919739696316,155.5,54.885,115,328,-183.85130422846214,461,133,0,2,0,0,300.0,-148.00625008018687,-11.351720815033342,-19.093333333241787,-5.400000000000002,27,11,461,0,2e8bf5d6334d32e2f211ff2138f6d1d2fa790c9393e24f25e7058c1aafa1fc64
24,dqn,3004,heavy,heavy,29.538740920096853,138.5,40.665,92,328,-153.83946741645713,413,85,0,4,0,0,300.0,-125.7437507272698,-7.1344666696248185,-15.561250019562422,-5.400000000000002,27,5,413,0,52e5ead81c222369d1a2e31a0f82b5437989b5853e2a6fb64e52e0078a20ef3c
25,dqn,3005,heavy,heavy,30.79032258064516,195.0,44.54333333333334,86,339,-167.57010958854588,434,95,0,3,0,0,300.0,-130.7062512426637,-11.335525011327263,-19.92833333455495,-5.600000000000002,28,10,434,0,72a9e65b29d431b475b47482dad2f92405164fad6275910045c75afe96f08027
26,dqn,3001,low,low,5.620689655172414,31.0,0.5433333333333333,2,29,-8.496770867413582,29,0,0,0,0,0,300.0,-2.037500030361116,-0.026354166643432108,-1.2329166704090313,-5.200000000000002,26,10,29,0,01e3ea711ee1d89a908b4dbe2b0da8470449f67e8493276613e6c3242f72bcec
27,dqn,3002,low,low,7.053191489361702,33.0,1.105,4,46,-12.776891749040807,47,1,0,0,0,0,300.0,-4.143750075716525,-0.06209999994898682,-2.3710416733752946,-6.200000000000003,31,5,47,0,24155043323033ebd3d0fcdd8bbbd6d9996f80594bb75d47bb6bf4ca55d51cd1
28,dqn,3003,low,low,5.177083333333333,39.0,0.8283333333333334,5,48,-11.070045891053454,48,0,0,1,0,0,300.0,-3.1062500537373126,-0.0421291665858007,-1.7216666707303359,-6.200000000000003,31,8,48,0,c384694784ef221efdbc6733ac04f427466b3080ddb9b58de9edfa454d3d42a5
29,dqn,3004,low,low,7.546511627906977,37.5,1.0816666666666668,5,40,-12.139604256195884,43,3,0,0,0,0,300.0,-4.056250085588545,-0.06814583329105514,-2.415208337316289,-5.600000000000002,28,8,43,0,48bcce3f9624f017aa53b7e039a4c93f162e0a2a4f5761fdd0f565ec09b57170
30,dqn,3005,low,low,7.217391304347826,35.5,1.1066666666666667,3,45,-12.318475079564092,46,1,0,1,0,0,300.0,-4.150000078137964,-0.06347499988478376,-2.505000001541339,-5.600000000000002,28,9,46,0,82747ce03537a5a03ff11defbb7f5e70b091841d929690a8b81a7c93a13cc4b4
