episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,30.425531914893618,180.0,14.3,35,107,-118.49231688809303,141,34,0,1,0,0,300.0,-13.406250222353265,-10.185025002092154,-85.70104166364763,-9.2,46,7,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,36.742138364779876,176.0,19.473333333333333,47,114,-121.80816262284355,159,45,0,2,0,0,300.0,-18.25625012710225,-14.62691249157361,-79.72500000416767,-9.2,46,7,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,31.788235294117648,171.0,18.013333333333332,43,127,-127.14887949362166,170,43,0,1,0,0,300.0,-16.88750022649765,-13.12908751963405,-88.13229174748994,-9.0,45,7,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,19.06015037593985,111.0,8.45,22,115,-89.76557097190607,133,18,0,1,0,0,300.0,-7.921875144122168,-3.9259874999530435,-68.11770832783077,-9.799999999999997,49,6,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,31.723463687150836,174.0,18.928333333333335,44,137,-125.08840425577799,179,42,0,2,0,0,300.0,-17.74531262763776,-12.923299984772166,-85.01979164336808,-9.399999999999999,47,7,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,58.16208791208791,201.0,35.285,94,92,-161.81195808801675,182,90,0,1,0,0,300.0,-33.07968731492292,-29.139562454296563,-90.79270831879694,-8.8,44,8,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,73.02914798206278,215.5,54.285,133,92,-196.25147079558502,223,131,0,2,0,0,300.0,-49.95156242325902,-40.99782499839416,-97.10208337393124,-8.200000000000003,41,9,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,74.7280701754386,228.0,56.79333333333334,140,89,-200.7994373910972,228,139,0,1,0,0,300.0,-51.97343734384049,-41.232250078152674,-98.79374996910337,-8.8,44,9,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,47.53266331658291,169.5,31.53,99,103,-145.88992506642907,199,96,0,1,0,0,300.0,-29.559375031269155,-22.827424989501747,-84.10312504565809,-9.399999999999999,47,7,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,58.49375,188.0,46.795,142,100,-169.49215433579192,240,140,0,2,0,0,300.0,-42.15312515257392,-34.08173750087373,-84.05729168234393,-9.2,46,9,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,33.592696629213485,180.0,19.93166666666667,50,130,-137.93407511557808,178,48,0,3,0,0,300.0,-18.685937623027712,-19.35126250500689,-91.29687498754356,-8.600000000000001,43,8,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,35.6289592760181,182.5,26.246666666666666,61,160,-146.51805821613812,221,61,0,1,0,0,300.0,-24.60625001345761,-23.497224966002992,-90.41458323667757,-8.000000000000004,40,8,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,32.33984375,195.5,27.596666666666668,66,191,-156.07318309435354,256,65,0,1,0,0,300.0,-25.87187479902059,-24.97422499718813,-97.22708329814486,-8.000000000000004,40,9,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,26.371859296482413,189.0,17.493333333333332,37,166,-132.19826657939265,199,33,0,1,0,0,300.0,-16.399999940069392,-15.959725006711961,-91.4385416326113,-8.400000000000002,42,8,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,31.598214285714285,197.5,23.593333333333334,50,174,-147.93045444491358,224,50,0,2,0,0,300.0,-22.118750281864777,-21.90753749679351,-95.70416666625533,-8.200000000000003,41,9,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,52.14705882352941,208.0,29.553333333333335,63,104,-166.84819998384145,170,66,13,14,0,0,300.0,-27.70624988793861,-32.02007505173461,-98.72187504416797,-8.400000000000002,42,9,183,13,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
17,dqn,3002,left_heavy,left_heavy,57.6,224.5,36.48166666666667,74,117,-179.63868756777347,190,73,26,27,0,0,300.0,-34.201562591362745,-39.333999984768845,-98.10312499164138,-8.000000000000004,40,9,216,26,84ea70c2a31d25ed012050691e3b4dea349598680443377414e6db3344541e93
18,dqn,3003,left_heavy,left_heavy,59.49744897959184,213.5,38.873333333333335,84,114,-181.83247896664525,196,82,21,22,0,0,300.0,-36.443749865400605,-39.52206245266057,-97.66666664858349,-8.200000000000003,41,9,217,21,cfc06d724c0e15a1dc8f8e55a6bf9862f026619493244c328ba61184d50f8b70
19,dqn,3004,left_heavy,left_heavy,46.719298245614034,220.0,26.633333333333333,60,111,-155.57296658073682,171,60,13,14,0,0,300.0,-24.968750020838343,-26.628174929778474,-95.57604163012002,-8.400000000000002,42,7,184,13,9c737ff351f8aa9fbaf3bf7d1ba4db0aa502f11584f8afd6626ebd8bcbb0015f
20,dqn,3005,left_heavy,left_heavy,54.597883597883595,224.0,34.39666666666667,69,116,-176.21379158027594,189,73,38,39,0,0,300.0,-32.24687498761341,-37.472124954346455,-98.09479163831566,-8.400000000000002,42,9,227,38,48c2dfa194a8178ad606ea80635deb78ac5a229782e451fb70216b8437a4ef28
21,dqn,3001,heavy,heavy,60.1015625,217.0,76.93,165,200,-227.9387044866482,384,184,1,3,0,0,300.0,-71.28750025050249,-47.762662512892604,-100.88854172325227,-8.000000000000004,40,10,385,1,35e39fa41f6d5cbb2c472eef4ab4d1d4e3589b60ecc40f28445a39ae5bcfbbba
22,dqn,3002,heavy,heavy,67.67194570135747,224.5,99.70666666666666,205,216,-252.36131270855196,442,226,5,8,0,0,300.0,-88.28125020652078,-54.123812477978774,-102.3562500240514,-7.600000000000004,38,10,447,5,964e389756d50f20c35f5d53a365f3ed70222f6b9e7099ea164edf1b9d6da672
