episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,20.97517730496454,89.0,9.858333333333333,21,128,-99.91732099086074,141,13,0,1,0,0,300.0,-9.242187713040039,-3.9824250028890678,-56.69270827493165,-30.0,30,9,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,23.90880503144654,121.5,12.671666666666667,24,138,-114.49716682966242,159,21,0,2,0,0,300.0,-11.879687640117481,-6.213312503545602,-67.40416668599937,-29.0,29,10,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,20.347058823529412,92.0,11.53,25,148,-104.90507507473164,170,22,0,1,0,0,300.0,-10.809375144192018,-4.136324990865978,-57.95937493967358,-32.0,32,7,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,19.086466165413533,96.0,8.461666666666666,21,124,-85.58444595402766,133,9,0,1,0,0,300.0,-7.93281268409919,-2.5995500061726493,-50.052083263755776,-25.0,25,11,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,23.008379888268156,109.0,13.728333333333333,30,153,-114.78834599738684,179,26,0,2,0,0,300.0,-12.87031269131694,-5.450325004688783,-65.46770830138121,-31.0,31,10,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,13.758241758241759,81.0,8.346666666666666,21,176,-81.79478346065807,182,6,0,1,0,0,300.0,-7.825000177603215,-2.358325004211656,-46.6114582788432,-25.0,25,11,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,16.54035874439462,124.0,12.295,26,199,-117.37634184129058,223,24,0,2,0,0,300.0,-11.526562659884803,-4.754987509562487,-71.09479167184327,-30.0,30,10,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,14.589912280701755,89.0,11.088333333333333,28,207,-93.23466267994883,228,21,0,1,0,0,300.0,-10.395312650827691,-3.9018500024620137,-50.93750002665911,-28.0,28,10,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,15.545226130653266,77.5,10.311666666666667,25,185,-86.88420428931205,199,14,0,1,0,0,300.0,-9.667187694925815,-2.8659750030092264,-46.351041591377,-28.0,28,12,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,18.91875,148.0,15.135,40,205,-141.57251271054332,240,35,0,2,0,0,300.0,-14.189062715391628,-8.16782498786415,-85.2156250072876,-34.0,34,10,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
