episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,15.411347517730496,79.0,7.243333333333333,20,131,-41.998242131386384,141,10,0,1,0,0,300.0,-27.162500471808016,-0.7699083326602701,-8.465833326918077,-5.600000000000002,28,8,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,20.30503144654088,168.0,10.761666666666667,23,144,-64.44878814169645,159,15,0,2,0,0,300.0,-40.35625064652413,-1.8460791680307007,-15.246458327141571,-7.0000000000000036,35,8,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,16.638235294117646,102.5,9.428333333333333,21,160,-55.18858804121047,170,10,0,1,0,0,300.0,-35.356250536162406,-1.2492124998279914,-12.183125005220075,-6.400000000000003,32,7,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,13.996240601503759,99.0,6.205,14,121,-40.143809015725125,133,12,0,1,0,0,300.0,-23.268750682473183,-0.6675583339550936,-10.807499999296843,-5.400000000000002,27,11,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,14.62290502793296,119.5,8.725,19,164,-54.67744669111054,179,15,0,2,0,0,300.0,-32.718750841449946,-1.0807791661012751,-13.477916683559311,-7.400000000000004,37,7,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,15.472527472527473,122.0,9.386666666666667,21,167,-59.94485065271365,182,15,0,1,0,0,300.0,-35.2000006577,-1.1596416673877679,-14.385208327625882,-9.2,46,9,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,20.84304932735426,139.0,15.493333333333334,38,186,-84.86492610874774,223,37,0,2,0,0,300.0,-57.89375111972913,-2.1574249988487275,-14.613749990169882,-10.199999999999996,51,6,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,22.06140350877193,127.0,16.766666666666666,39,183,-87.68400531773656,228,45,0,1,0,0,300.0,-62.1812511542812,-2.44525416832621,-12.857499995129189,-10.199999999999996,51,8,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,13.419597989949748,64.0,8.901666666666667,30,172,-49.48138807193827,199,27,0,1,0,0,300.0,-32.71250057825819,-0.7853458331803267,-7.783541660499762,-8.200000000000003,41,8,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,15.20625,103.0,12.165,39,197,-68.70554677827971,240,43,0,2,0,0,300.0,-45.50000093784183,-1.4297125007047722,-12.375833339733076,-9.399999999999999,47,7,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
