episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,7.780141843971631,35.5,3.6566666666666667,15,138,-25.623696144849955,141,3,0,1,0,0,300.0,-13.71250031189993,-0.2161958334436349,-4.294999999506403,-7.400000000000004,37,3,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,10.786163522012579,69.0,5.716666666666667,15,156,-36.184383845913544,159,3,0,2,0,0,300.0,-21.437500512227416,-0.3839666669278814,-6.162916666758246,-8.200000000000003,41,4,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,6.535294117647059,38.5,3.703333333333333,9,168,-25.693350313558774,170,2,0,1,0,0,300.0,-13.887500318698585,-0.1900166666149743,-3.815833328245208,-7.800000000000004,39,2,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,6.2669172932330826,55.5,2.7783333333333333,8,131,-22.35062106786135,133,2,0,1,0,0,300.0,-10.418750233016908,-0.14937083363838607,-4.182500001206064,-7.600000000000004,38,3,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,9.782122905027933,67.0,5.838333333333333,12,173,-38.438733879379285,179,6,0,2,0,0,300.0,-21.893750542309135,-0.4349833337080782,-7.510000003362078,-8.600000000000001,43,4,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,9.153846153846153,68.5,5.553333333333334,18,179,-36.42357955108385,182,3,0,1,0,0,300.0,-20.82500038528815,-0.45149583347592864,-7.347083332319748,-7.800000000000004,39,5,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,14.426008968609866,74.0,10.723333333333333,23,202,-60.07272163893577,223,21,0,2,0,0,300.0,-40.21250082645565,-1.1404291678081788,-10.11979164467194,-8.600000000000001,43,4,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,10.140350877192983,66.5,7.706666666666667,20,216,-45.12430906279767,228,12,0,1,0,0,300.0,-28.900000729598105,-0.6426416678150416,-7.781666665384546,-7.800000000000004,39,4,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,8.698492462311558,62.5,5.77,14,193,-37.26418791407704,199,6,0,1,0,0,300.0,-21.637500420678407,-0.47981249961521827,-7.3468749937834215,-7.800000000000004,39,8,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,10.179166666666667,87.5,8.143333333333333,23,224,-49.75013391562751,240,16,0,2,0,0,300.0,-30.537500591482967,-0.7770083333693039,-10.235624990775252,-8.200000000000003,41,7,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,8.146067415730338,60.0,4.833333333333333,16,172,-31.65805043799409,178,6,0,3,0,0,300.0,-18.125000439584255,-0.332424999820796,-5.400624998589051,-7.800000000000004,39,6,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,13.841628959276019,81.5,10.196666666666667,30,209,-57.242292644560116,221,12,0,1,0,0,300.0,-38.237500994466245,-1.0370833327404396,-9.967708317353397,-8.000000000000004,40,4,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,12.90234375,110.0,11.01,25,241,-59.85935089579365,256,15,0,1,0,0,300.0,-41.28750090673566,-1.0870583331961832,-10.284791655861772,-7.200000000000004,36,5,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,9.592964824120603,90.5,6.363333333333333,19,198,-41.184054664248826,199,1,0,1,0,0,300.0,-23.86250049760565,-0.7973875002528077,-9.124166666390375,-7.400000000000004,37,5,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,13.183035714285714,89.5,9.843333333333334,25,217,-55.383438242124264,224,7,0,2,0,0,300.0,-36.912500746548176,-1.1219791667208487,-9.748958328855233,-7.600000000000004,38,1,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,18.26775956284153,117.5,11.143333333333333,24,163,-63.774992328506045,183,20,0,3,0,0,300.0,-41.78750066831708,-1.3735333353943138,-12.813958324794664,-7.800000000000004,39,6,183,0,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
17,dqn,3002,left_heavy,left_heavy,22.90509259259259,131.5,16.493333333333332,32,174,-84.45466337127512,216,42,0,3,0,0,300.0,-59.850000850856304,-2.7373708364124463,-14.467291684006343,-7.400000000000004,37,3,216,0,84ea70c2a31d25ed012050691e3b4dea349598680443377414e6db3344541e93
18,dqn,3003,left_heavy,left_heavy,18.15437788018433,104.0,13.131666666666666,27,188,-70.84596722419157,217,29,0,2,0,0,300.0,-48.71875056391582,-1.6674250021787886,-12.859791658096949,-7.600000000000004,38,6,217,0,cfc06d724c0e15a1dc8f8e55a6bf9862f026619493244c328ba61184d50f8b70
19,dqn,3004,left_heavy,left_heavy,16.220108695652176,117.5,9.948333333333334,23,160,-56.11004640725079,184,24,0,1,0,0,300.0,-37.30625056615099,-1.1465041661831494,-10.057291674916634,-7.600000000000004,38,5,184,0,9c737ff351f8aa9fbaf3bf7d1ba4db0aa502f11584f8afd6626ebd8bcbb0015f
20,dqn,3005,left_heavy,left_heavy,18.25227272727273,148.0,13.388333333333334,28,176,-72.67957168201896,220,44,7,14,0,0,300.0,-48.493750841356814,-1.9164458348088371,-14.069375005853358,-8.200000000000003,41,5,227,7,48c2dfa194a8178ad606ea80635deb78ac5a229782e451fb70216b8437a4ef28
21,dqn,3001,heavy,heavy,36.9038961038961,113.0,47.36,121,258,-151.6043046065483,385,127,0,2,0,0,300.0,-122.33125048084185,-9.295137486664316,-12.777916639042086,-7.200000000000004,36,3,385,0,35e39fa41f6d5cbb2c472eef4ab4d1d4e3589b60ecc40f28445a39ae5bcfbbba
22,dqn,3002,heavy,heavy,44.7158836689038,114.0,66.62666666666667,136,289,-193.5051711531422,447,158,0,3,0,0,300.0,-157.8937503104098,-14.15496251991206,-15.056458322820237,-6.400000000000003,32,5,447,0,964e389756d50f20c35f5d53a365f3ed70222f6b9e7099ea164edf1b9d6da672
23,dqn,3003,heavy,heavy,41.8470715835141,121.5,64.30666666666667,135,303,-188.9677583292585,461,158,0,4,0,0,300.0,-153.2687500147149,-13.802341661648093,-15.896666652895517,-6.000000000000003,30,8,461,0,2e8bf5d6334d32e2f211ff2138f6d1d2fa790c9393e24f25e7058c1aafa1fc64
24,dqn,3004,heavy,heavy,30.730024213075062,136.5,42.305,98,326,-161.22695897363954,413,87,0,4,0,0,300.0,-129.80000065872446,-8.50945831770441,-17.11749999721069,-5.8000000000000025,29,6,413,0,52e5ead81c222369d1a2e31a0f82b5437989b5853e2a6fb64e52e0078a20ef3c
25,dqn,3005,heavy,heavy,31.37557603686636,146.0,45.39,92,326,-167.03598851418445,434,108,0,3,0,0,300.0,-131.9500010139309,-10.23077917121191,-19.255208329041526,-5.600000000000002,28,7,434,0,72a9e65b29d431b475b47482dad2f92405164fad6275910045c75afe96f08027
26,dqn,3001,low,low,4.517241379310345,28.0,0.43666666666666665,3,29,-8.309195876329612,29,0,0,0,0,0,300.0,-1.63750003837049,-0.021904166669992262,-0.8497916712891309,-5.8000000000000025,29,9,29,0,01e3ea711ee1d89a908b4dbe2b0da8470449f67e8493276613e6c3242f72bcec
27,dqn,3002,low,low,6.74468085106383,27.5,1.0566666666666666,5,47,-11.697070918258394,47,0,0,0,0,0,300.0,-3.962500079534948,-0.04832083324727135,-1.8862500054761768,-5.8000000000000025,29,8,47,0,24155043323033ebd3d0fcdd8bbbd6d9996f80594bb75d47bb6bf4ca55d51cd1
28,dqn,3003,low,low,6.885416666666667,38.0,1.1016666666666666,5,48,-12.282508417248748,48,0,0,1,0,0,300.0,-4.131250077392906,-0.059383333341247645,-2.0918750065146017,-6.000000000000003,30,7,48,0,c384694784ef221efdbc6733ac04f427466b3080ddb9b58de9edfa454d3d42a5
29,dqn,3004,low,low,5.255813953488372,28.5,0.7533333333333333,4,43,-9.710754227959116,43,0,0,0,0,0,300.0,-2.8250000555999577,-0.03262916665480588,-1.2531250057043504,-5.600000000000002,28,11,43,0,48bcce3f9624f017aa53b7e039a4c93f162e0a2a4f5761fdd0f565ec09b57170
30,dqn,3005,low,low,7.793478260869565,40.0,1.195,6,46,-12.721500085696611,46,0,0,1,0,0,300.0,-4.48125008167699,-0.0662916663866781,-2.37395833763294,-5.8000000000000025,29,9,46,0,82747ce03537a5a03ff11defbb7f5e70b091841d929690a8b81a7c93a13cc4b4
