episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,4001,balanced,balanced,6.756024096385542,56.5,3.7383333333333333,12,165,-26.41820443433753,166,1,0,2,0,0,300.0,-14.018750262446702,-0.2404958334802359,-4.958958338410594,-7.200000000000004,36,3,166,0,95ec035b0e993a6950aedeb61eebd9f6ea36175c234d0010a678bf03f31b609b
2,dqn,4002,balanced,balanced,7.098765432098766,54.0,3.8333333333333335,10,160,-26.99866280834102,162,2,0,1,0,0,300.0,-14.375000303145498,-0.21512083379930122,-4.808541671396233,-7.600000000000004,38,2,162,0,0f7508729155c84a8c98610cdc856cd19376da808cc5b392d2b541399eef6fc1
3,dqn,4003,balanced,balanced,7.433139534883721,75.0,4.261666666666667,10,171,-29.95743373561054,172,1,0,2,0,0,300.0,-15.9812504039146,-0.2722250001585053,-6.103958331537434,-7.600000000000004,38,2,172,0,3b57fa9e203c30f8252bd8f3f341c56718de35e302347585af20dabad50821ea
4,dqn,4004,balanced,balanced,8.306010928961749,51.0,5.066666666666666,13,181,-32.68092544369503,183,2,0,1,0,0,300.0,-19.00000044796616,-0.3344666670971492,-5.74645832863171,-7.600000000000004,38,2,183,0,8b16f95aa57df271d3c2f7e1c3e206d2dd26ecf7ee0011b1a7847490c80d69a4
5,dqn,4005,balanced,balanced,5.94551282051282,60.5,3.0933333333333333,11,154,-23.586941935861965,156,2,0,1,0,0,300.0,-11.600000276695937,-0.19194166643501384,-4.794999992731027,-7.0000000000000036,35,3,156,0,9a0d10699959e91d5d6303823f463117309f9d3d1b844a80541e964ad330c5e3
6,dqn,4006,balanced,balanced,6.45679012345679,54.0,3.486666666666667,12,159,-26.101221150028124,162,3,0,1,0,0,300.0,-13.07500032428652,-0.2099708332993032,-5.6162499924423175,-7.200000000000004,36,3,162,0,b44c8944d5c45d05d2d3ce547fd74e06d81f9a1e83b0a81001cc68b32e3e5882
7,dqn,4007,balanced,balanced,7.443181818181818,59.0,4.366666666666666,12,172,-30.45811707650862,176,4,0,1,0,0,300.0,-16.37500041909516,-0.3083250004667208,-6.374791656946765,-7.400000000000004,37,3,176,0,6805323b3f3c3ec9793c58e9f80c708c466b21be71315a156073027779864964
8,dqn,4008,balanced,balanced,5.651315789473684,37.5,2.8633333333333333,8,148,-21.940241900944226,152,4,0,1,0,0,300.0,-10.737500234507024,-0.15232500033089322,-4.050416666106322,-7.0000000000000036,35,4,152,0,26b29045f35906102ad7e8824e0952085ac30b54a2fc53c2316918e48be699b0
9,dqn,4009,balanced,balanced,8.298076923076923,43.5,4.315,12,152,-27.868562871327597,156,4,0,1,0,0,300.0,-16.18125037383288,-0.2298125000605068,-4.2574999974342065,-7.200000000000004,36,3,156,0,9a08381ecd11c776405252003ffaff50b81f144631b04524098945c5c6e503be
10,dqn,4010,balanced,balanced,6.796666666666667,42.0,3.3983333333333334,9,145,-24.055562759157336,150,5,0,2,0,0,300.0,-12.74375025415793,-0.19785416686354446,-4.513958338135855,-6.600000000000003,33,3,150,0,c086e5fd584bf47a828efbce5adc36a0b11d08b092f69131e6ea6546d2ecdf8b
11,dqn,4011,balanced,balanced,7.804216867469879,38.0,4.318333333333333,11,161,-27.908979511934046,166,5,0,1,0,0,300.0,-16.193750345148146,-0.23689583376763043,-4.278333333018235,-7.200000000000004,36,2,166,0,edf60eb3c42454204085762906d8be51f07c0b4e4525179fec3466e835abed70
12,dqn,4012,balanced,balanced,4.611111111111111,37.0,2.3516666666666666,10,152,-18.447512654386077,153,1,0,1,0,0,300.0,-8.818750150501728,-0.10126249991226355,-2.5275000039720914,-7.0000000000000036,35,3,153,0,17167382fc6c9fb4d3154367d71c185cd21f571128acaf9eea328561909d65dc
13,dqn,4013,balanced,balanced,5.8125,59.5,2.79,8,141,-22.454362785082772,144,3,0,1,0,0,300.0,-10.46250027930364,-0.17207083293469622,-4.219791672844443,-7.600000000000004,38,5,144,0,9dc82fb650529fbd2a1c4137265c58d255745ee2d42748fc03b22570f42a11b8
14,dqn,4014,balanced,balanced,7.337837837837838,56.0,4.526666666666666,11,184,-29.49850461541136,185,1,0,2,0,0,300.0,-16.975000446662307,-0.28704583328144506,-5.236458335467618,-7.0000000000000036,35,2,185,0,5e72b29ce6aef295b7278c524527ff84e6a39c2056b74ddd3c0795df9c10da20
15,dqn,4015,balanced,balanced,6.517441860465116,78.5,3.736666666666667,9,169,-27.912966952225563,172,3,0,1,0,0,300.0,-14.012500289361924,-0.26525833353807676,-6.235208329325543,-7.400000000000004,37,1,172,0,7d67b47bf06dda1afa53016c7f78892d0fc04c7ecfc1783ce90e292256d4b835
16,dqn,4016,balanced,balanced,7.283333333333333,53.0,4.37,11,175,-29.83484207986111,180,5,0,1,0,0,300.0,-16.387500409502536,-0.25588333358245996,-4.991458336776127,-8.200000000000003,41,3,180,0,25e2144043f2597634e45bb84450fd518198dda3e1dcb004c56d89fc606a2b1c
17,dqn,4017,balanced,balanced,6.140939597315437,37.5,3.05,9,147,-22.131554393326958,149,2,0,1,0,0,300.0,-11.437500224914402,-0.16259583301944083,-3.7314583353931106,-6.800000000000003,34,2,149,0,cab230d66fd23445ced67fe8e7cbef201d1f8ec8ac08f4fee96f629c29180df5
18,dqn,4018,balanced,balanced,6.987804878048781,60.5,3.82,9,162,-27.03248789508873,164,2,0,1,0,0,300.0,-14.32500040018931,-0.23582083331930345,-5.4716666615800955,-7.0000000000000036,35,3,164,0,ebd9740e3c5f2bd3843ab36d1054a937487036e5a6e147cedb0e0eebc79b11a0
19,dqn,4019,balanced,balanced,7.673780487804878,46.0,4.195,11,160,-27.685625426461073,164,4,0,1,0,0,300.0,-15.731250426732004,-0.24374999971041678,-4.310625000018628,-7.400000000000004,37,3,164,0,59e0ab425a71114984104e57337109d00700dfb77f52889b6462b68b2034078b
20,dqn,4020,balanced,balanced,7.532467532467533,56.5,3.8666666666666667,12,151,-26.81775452517978,154,3,0,1,0,0,300.0,-14.500000357162207,-0.22962916672768172,-4.48812500128988,-7.600000000000004,38,3,154,0,0810985b1a432cfe294cccbaf8f0d47af1759c91bf460ee46329529af65b120b
21,dqn,4021,balanced,balanced,7.559027777777778,49.0,3.6283333333333334,10,137,-25.547208695833262,144,7,0,1,0,0,300.0,-13.606250362470746,-0.234708333688468,-4.906249999674041,-6.800000000000003,34,4,144,0,9aee2cdd3e9e28bf7f56afde994da08873d861ad0e7a9f390229d9f2ca0ded19
22,dqn,4022,balanced,balanced,6.909677419354839,53.0,3.57,13,155,-25.110687836566633,155,0,0,1,0,0,300.0,-13.387500338256359,-0.19985416660056218,-4.32333333170973,-7.200000000000004,36,4,155,0,300cae4c6306bb6a14766f4fc251ad0c98a92bce48c90a2d12bc9e5a491efb64
23,dqn,4023,balanced,balanced,5.954022988505747,60.0,3.455,11,174,-25.150858568669346,174,0,0,1,0,0,300.0,-12.956250225193799,-0.21002499995665852,-4.7845833435189,-7.200000000000004,36,4,174,0,90571d2225793ce35aa73126b31ae71caecae43fba0892b178fbac96acbf1128
24,dqn,4024,balanced,balanced,6.651785714285714,48.0,3.725,10,166,-25.580842025287694,168,2,0,1,0,0,300.0,-13.968750356230885,-0.20896666684493548,-4.403125002211895,-7.0000000000000036,35,3,168,0,48c8c2abdd5392aaf268ebd371e6f1915c9f280133b311ae4f1603c7ed0dbba9
25,dqn,4025,balanced,balanced,6.921383647798742,61.5,3.6683333333333334,10,156,-25.798550314862215,159,3,0,1,0,0,300.0,-13.756250314880162,-0.23396666709886624,-5.008333332883195,-6.800000000000003,34,2,159,0,1015a7bf4e660c08472e40c5437da2e6debd5ac13570cb5edb92682a0fa04abe
26,dqn,4026,balanced,balanced,7.242774566473988,58.0,4.178333333333334,10,171,-28.30410459231863,173,2,0,1,0,0,300.0,-15.668750428594649,-0.2651458330619789,-5.57020833066199,-6.800000000000003,34,3,173,0,108fa032d0fb4193250c4212c18d29ae21ab4aed5e75d035afad7a58ee4deacc
27,dqn,4027,balanced,balanced,6.260273972602739,37.5,3.046666666666667,9,142,-22.699346143695582,146,4,0,1,0,0,300.0,-11.425000310875475,-0.16059583340684183,-4.11374999941327,-7.0000000000000036,35,3,146,0,5f31afb6b76642b195dc4c904238cd393f79afcc6d984f047127a533cc8da3c1
28,dqn,4028,balanced,balanced,7.117647058823529,37.5,3.63,12,152,-25.210479457702604,153,1,0,1,0,0,300.0,-13.61250029457733,-0.19610416686919052,-3.801874996256083,-7.600000000000004,38,3,153,0,01ebae7ffde9abac11d92f1256a41ae5523a1d150cedf7ea46812f70ce6f5ada
29,dqn,4029,balanced,balanced,7.352941176470588,55.5,4.166666666666667,12,165,-27.99227530540374,170,5,0,2,0,0,300.0,-15.625000301748514,-0.24144166636688166,-4.72583333728835,-7.400000000000004,37,2,170,0,3ff03a6dc4687135b563530b7313d1d293b78218c9fe848badcca8d0de510fd6
