episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,134,random,heavy,33.127155172413794,105.0,25.618333333333332,59,170,-99.984246849671,232,62,0,2,0,0,300.0,-75.94375103339553,-4.503204147431098,-13.537291668844405,-6.000000000000003,30,7,232,0,b0682668f42f500aab9e14c92a5db24bf41a07dc64f61bdc53742cf5bc9665e3
2,dqn,129,random,left_heavy,56.76401179941003,181.0,64.14666666666666,133,186,-180.20145851573199,339,153,20,23,0,0,300.0,-137.95000018924475,-16.71895833166126,-18.732499994826515,-6.800000000000003,34,7,359,20,4073a805572b0b716bbf6c1b4450a7fa0f76d1fbf10053b5b89a7708e052f884
3,dqn,798,random,ew_heavy,23.17484662576687,81.5,12.591666666666667,36,157,-60.04252966291608,163,6,0,1,0,0,300.0,-43.4125004960224,-1.4508624984962797,-9.37916666839738,-5.8000000000000025,29,9,163,0,29c7427026772cee900c4a8db273955ffad288a3575959829cf4b9ff2db78d9b
4,dqn,500,random,left_heavy,39.80616740088106,155.0,30.12,59,165,-116.24155152562231,227,62,0,1,0,0,300.0,-88.0250014923513,-6.151966685789376,-15.664583347481662,-6.400000000000003,32,6,227,0,960b4f8a37cb30f594872518b915d2fb88deaa3f72f1f908eb3f62285d674c15
5,dqn,591,random,balanced,45.02105263157895,115.0,28.513333333333332,73,141,-95.34095859657172,190,49,0,2,0,0,300.0,-66.85000024875626,-6.782833328998095,-15.908125018817374,-5.8000000000000025,29,8,190,0,e84ee16807ff7b35ab28cb371015d08f8d4773b76a2d47e92baa58b30e7852b0
6,dqn,602,random,ns_heavy,49.422348484848484,142.5,43.49166666666667,102,165,-121.84761761685301,264,99,0,2,0,0,300.0,-87.15000093216076,-11.180116669600093,-16.71750001509208,-6.800000000000003,34,9,264,0,c0f401ab8b142d995def02c7ea1d8fa2f258092bf9f89c64bb00a105dd2a6fce
7,dqn,713,random,ew_heavy,30.163636363636364,110.5,22.12,55,169,-84.0368884735486,220,51,0,2,0,0,300.0,-62.40625097323209,-3.7070958347503615,-11.923541665566157,-6.000000000000003,30,6,220,0,cf06810f86bbfbf5d1fa75f3976f9dd809fd849b3398207e31c95efd63b068f0
8,dqn,29,random,low,25.5,116.5,15.215,39,163,-76.33671650871547,179,16,0,1,0,0,300.0,-54.462499839719385,-2.45796667215327,-13.216249996842828,-6.200000000000003,31,7,179,0,99f2846174037385b882a4c714e8234606c6ee9e277f5812400eb4ce8dda25be
9,dqn,486,random,ew_heavy,26.410984848484848,145.5,23.241666666666667,52,212,-99.80217590694886,264,52,0,2,0,0,300.0,-73.89375090319663,-4.209258337664503,-16.099166666087683,-5.600000000000002,28,4,264,0,c48174d291d4179fa2478861367ed6d97846c57069e05b161ba92a842ac12403
10,dqn,148,random,balanced,35.01260504201681,100.5,27.776666666666667,55,199,-111.32554175172336,238,39,0,1,0,0,300.0,-85.63125005131587,-4.791166671606333,-14.30312502880116,-6.600000000000003,33,6,238,0,c7c282b923a371314d119956770922f3bf09aeabf5f788ce7b2f6677b27ee084
