episode,controller,seed,traffic_scenario,realized_scenario,avg_waiting_time,max_waiting_time,avg_queue,max_queue,throughput,episode_reward,departed,unfinished,pending,max_pending,collisions,teleports,duration,reward_queue,reward_waiting,reward_max_waiting,reward_switching,phase_changes,forced_changes,scheduled,not_inserted,route_sha256
1,dqn,3001,balanced,balanced,11.290780141843971,69.5,5.306666666666667,17,138,-34.95094622108591,141,3,0,1,0,0,300.0,-19.9000003952533,-0.4321958339118283,-7.418749991920779,-7.200000000000004,36,5,141,0,5bb6cf93951ad7b72d88a2c3146cf717c9c6a117453c52abec9f61b8c4073810
2,dqn,3002,balanced,balanced,12.732704402515724,88.5,6.748333333333333,16,153,-41.5413546537042,159,6,0,2,0,0,300.0,-25.306250494904816,-0.6269791669903496,-9.208124991809019,-6.400000000000003,32,7,159,0,b3de92838a5d1523f850533601db288cbac40922581549a96d9eb81f5da9345e
3,dqn,3003,balanced,balanced,9.808823529411764,60.0,5.56,13,164,-36.546396257156445,170,6,0,1,0,0,300.0,-20.850000414531678,-0.4411875001722363,-7.055208342452536,-8.200000000000003,41,4,170,0,112dca2493666600b8b14af54263e9ef2ca2ec8ea08520e027fe881fb898e397
4,dqn,3004,balanced,balanced,8.398496240601503,92.5,3.723333333333333,9,130,-29.478800298755974,133,3,0,1,0,0,300.0,-13.962500296998769,-0.3013000003928027,-7.815000001364384,-7.400000000000004,37,6,133,0,f5b5393bad2cc8430b169024f822f9c0fa31449c715d83944c6e1b823b1eb34c
5,dqn,3005,balanced,balanced,9.670391061452515,68.0,5.7716666666666665,16,177,-38.179033801272475,179,2,0,2,0,0,300.0,-21.643750467337668,-0.4825750001575217,-7.852708333777267,-8.200000000000003,41,6,179,0,27818293226b9c78846f8fa2792eace928e53efbcf3dab443729cddb8557855c
6,dqn,3001,ns_heavy,ns_heavy,11.090659340659341,118.0,6.7283333333333335,16,181,-45.94384634590679,182,1,0,1,0,0,300.0,-25.231250524055213,-0.8080124994783544,-12.904583322373218,-7.0000000000000036,35,8,182,0,5b8a6318a29afd4953cb4b5c2aa3d0c63de3d46c27e9e640417952579022a804
7,dqn,3002,ns_heavy,ns_heavy,14.298206278026905,102.5,10.63,22,204,-60.25802586846626,223,19,0,2,0,0,300.0,-39.86250088876113,-1.255524999481713,-11.73999998022336,-7.400000000000004,37,6,223,0,1b5828db2507de163c1afa49716a4181495a6195b1859ef391f89aebd68140b8
8,dqn,3003,ns_heavy,ns_heavy,13.848684210526315,110.0,10.525,22,208,-61.304359115703114,228,20,0,1,0,0,300.0,-39.46875079488382,-1.3983166691112274,-12.237291651708084,-8.200000000000003,41,8,228,0,4149a838c5b8a599ddae1f2c808787eed92c7067c0b1c96c4b5fcc94ca412cee
9,dqn,3004,ns_heavy,ns_heavy,9.376884422110553,80.0,6.22,14,191,-38.447717244611006,199,8,0,1,0,0,300.0,-23.325000582728535,-0.5427166672794556,-7.579999994602994,-7.0000000000000036,35,8,199,0,93b2177feab1b4a9649e5199e567fe01d0a7f9b3c2b64a362a190f16432ff00c
10,dqn,3005,ns_heavy,ns_heavy,11.85625,105.0,9.485,23,224,-55.42844693986628,240,16,0,2,0,0,300.0,-35.56875111628324,-1.11573750076277,-11.543958322820254,-7.200000000000004,36,7,240,0,b0d922bb711917bc3cb7e3cd57907c506fd0cbae4e60ea51243615c048ab565b
11,dqn,3001,ew_heavy,ew_heavy,9.109550561797754,116.0,5.405,19,173,-37.0862588158321,178,5,0,3,0,0,300.0,-20.26875049667433,-0.43834166640663175,-8.779166652751154,-7.600000000000004,38,7,178,0,093c0f4d4bbf0a6d410c4e024de90377eb0f94d1626f65b70c68c2f71797172a
12,dqn,3002,ew_heavy,ew_heavy,12.617647058823529,113.0,9.295,23,207,-55.73680059894979,221,14,0,1,0,0,300.0,-34.85625059902668,-0.9634666660713269,-11.717083333851766,-8.200000000000003,41,3,221,0,0e4846c06e7b4669112f5b8ccfeaabfcd7b709da0ade33e5e69beca69bee9efb
13,dqn,3003,ew_heavy,ew_heavy,12.306640625,111.5,10.501666666666667,22,232,-58.48101323680093,256,24,0,1,0,0,300.0,-39.38125074049458,-0.8933041670366954,-9.406458329269672,-8.8,44,6,256,0,20ceed00528fae57b3c9c307b887275db427260184a3e63d03fc5e1183a98905
14,dqn,3004,ew_heavy,ew_heavy,9.78140703517588,82.0,6.49,22,195,-41.340037906784715,199,4,0,1,0,0,300.0,-24.337500410620123,-0.6312875000621709,-8.77124999610242,-7.600000000000004,38,5,199,0,a396fb4b2065601dd9cac5209374ffea3c5ff0123851af0165f49a627636d935
15,dqn,3005,ew_heavy,ew_heavy,12.401785714285714,103.5,9.26,21,216,-55.182325693038024,224,8,0,2,0,0,300.0,-34.72500068182126,-0.9760750005531007,-11.681250010663652,-7.800000000000004,39,5,224,0,70ae49afa832c057379e76616399200cddfcb89528bd7c4dbdb1c95c5eef0abf
16,dqn,3001,left_heavy,left_heavy,14.183060109289617,115.5,8.651666666666667,19,166,-53.04576724995495,183,17,0,3,0,0,300.0,-32.44375060778111,-1.0053500001515205,-12.396666642022321,-7.200000000000004,36,5,183,0,1cf82ffb966a586f06df6b17fe1c14943cf19bbc00e4d0be1b179bcf66cce8e6
17,dqn,3002,left_heavy,left_heavy,23.229166666666668,92.5,16.725,40,179,-78.63361764832298,216,37,0,4,0,0,300.0,-55.86250098561868,-3.0063249981067215,-13.164791664597573,-6.600000000000003,33,6,216,0,84ea70c2a31d25ed012050691e3b4dea349598680443377414e6db3344541e93
18,dqn,3003,left_heavy,left_heavy,22.055299539170505,116.5,15.953333333333333,35,183,-79.17437969191448,217,34,0,2,0,0,300.0,-54.956250517163426,-2.7650041630862687,-14.253125011664807,-7.200000000000004,36,6,217,0,cfc06d724c0e15a1dc8f8e55a6bf9862f026619493244c328ba61184d50f8b70
19,dqn,3004,left_heavy,left_heavy,15.554347826086957,100.5,9.54,23,164,-54.58170897552848,184,20,0,1,0,0,300.0,-35.2312506432645,-1.1175416661390047,-11.032916666124951,-7.200000000000004,36,7,184,0,9c737ff351f8aa9fbaf3bf7d1ba4db0aa502f11584f8afd6626ebd8bcbb0015f
20,dqn,3005,left_heavy,left_heavy,17.59251101321586,173.0,13.311666666666667,36,186,-70.03143826168596,227,41,0,5,0,0,300.0,-44.70000076666474,-1.9076875007907794,-16.823749994230422,-6.600000000000003,33,7,227,0,48c2dfa194a8178ad606ea80635deb78ac5a229782e451fb70216b8437a4ef28
21,dqn,3001,heavy,heavy,39.78311688311688,219.5,51.055,114,253,-179.36455909873288,385,132,0,2,0,0,300.0,-138.15625075716525,-13.547683333330475,-18.86062500823756,-8.8,44,7,385,0,35e39fa41f6d5cbb2c472eef4ab4d1d4e3589b60ecc40f28445a39ae5bcfbbba
22,dqn,3002,heavy,heavy,46.6096196868009,164.5,69.44833333333334,132,285,-214.93865499200908,447,162,0,3,0,0,300.0,-172.27500081062317,-15.629695846142539,-20.033958335244126,-7.0000000000000036,35,9,447,0,964e389756d50f20c35f5d53a365f3ed70222f6b9e7099ea164edf1b9d6da672
